Dátum
2021-03-13 14:30:00,15359,(H) Wolfsburg,(V) Schalke 04,5,0,0.241952,2.50491,11.231,8.309,7.915,10.846,9.041,9.052,10.467,9.174,8.938
2021-03-20 17:30:00,15370,(H) Schalke 04,(V) Borussia M.Gladbach,0,3,0.185724,2.06675,9.680,7.915,7.481,10.556,9.052,8.833,9.216,8.938,8.603
2021-04-03 13:30:00,15377,(H) Bayer Leverkusen,(V) Schalke 04,2,1,1.05068,0.861271,9.093,7.481,7.759,10.254,8.833,9.361,8.863,8.603,8.496
2021-04-11 13:30:00,15387,(H) Schalke 04,(V) Augsburg,1,0,0.858301,1.14952,10.080,7.759,8.464,9.390,9.361,9.170,10.635,8.496,9.229
2021-04-17 13:30:00,15397,(H) Freiburg,(V) Schalke 04,4,0,0.716727,2.07564,9.965,8.464,7.964,9.996,9.170,9.162,10.180,9.229,8.931
2021-04-20 18:30:00,15408,(H) Arminia Bielefeld,(V) Schalke 04,1,0,0.252122,2.29829,10.090,7.964,8.370,9.799,9.162,8.935,10.383,8.931,9.681
2021-05-08 13:30:00,15421,(H) Hoffenheim,(V) Schalke 04,4,2,0.816991,1.53696,10.767,8.370,8.594,10.370,8.935,9.239,10.455,9.681,9.679
2021-05-12 16:00:00,15416,(H) Schalke 04,(V) Hertha Berlin,1,2,1.07359,1.48104,10.414,8.594,8.674,9.977,9.239,9.197,10.260,9.679,9.551
2021-05-15 13:30:00,15433,(H) Schalke 04,(V) Eintracht Frankfurt,4,3,2.69368,3.0473,10.100,8.674,9.156,9.803,9.197,9.135,10.182,9.551,9.922
2021-05-22 13:30:00,15443,(H) FC Cologne,(V) Schalke 04,1,0,0.337227,1.98992,9.454,9.156,9.106,10.181,9.135,9.108,9.366,9.922,10.071

9:10
