Dátum
2021-10-03 13:00:00,17902,(H) Angers,(V) Metz,3,2,2.81377,0.895212,9.711,10.135,10.154,9.736,9.896,10.211,10.020,10.161,9.771
2021-10-15 19:00:00,17919,(H) Paris Saint Germain,(V) Angers,2,1,1.15895,2.48997,11.091,10.154,10.263,11.292,10.211,10.273,9.853,9.771,9.999
2021-10-22 19:00:00,17931,(H) Saint-Etienne,(V) Angers,2,2,0.675033,1.50388,8.522,10.263,9.953,9.222,10.273,9.928,9.289,9.999,10.154
2021-10-31 12:00:00,17932,(H) Angers,(V) Nice,1,2,1.21195,0.897424,10.635,9.953,9.749,10.894,9.928,10.123,9.499,10.154,9.537
2021-11-06 16:00:00,17944,(H) Lille,(V) Angers,1,1,1.15058,1.74491,10.225,9.749,9.993,10.921,10.123,10.299,9.382,9.537,9.772
2021-11-21 14:00:00,17952,(H) Angers,(V) Lorient,1,0,1.46206,0.420713,9.038,9.993,9.879,9.168,10.299,10.152,9.776,9.772,9.638
2021-11-26 20:00:00,17965,(H) Lens,(V) Angers,2,2,2.00176,1.60255,10.515,9.879,10.163,11.221,10.152,10.644,9.348,9.638,9.591
2021-12-01 18:00:00,17972,(H) Angers,(V) Monaco,1,3,1.03304,3.50553,10.134,10.163,9.531,10.050,10.644,9.752,9.944,9.591,9.672
2021-12-05 14:00:00,17984,(H) Reims,(V) Angers,1,2,1.7715,1.34274,10.727,9.531,10.205,9.569,9.752,9.938,11.291,9.672,10.345
2021-12-12 14:00:00,17994,(H) Angers,(V) Clermont Foot,0,1,1.52675,1.7067,9.719,10.205,9.708,10.105,9.938,9.810,9.690,10.345,9.851

14:10
