Dátum
2021-10-23 13:00:00,16842,(H) Salernitana,(V) Empoli,2,4,1.37213,2.83049,9.493,9.186,8.638,8.891,9.530,8.881,10.497,9.661,9.610
2021-10-26 16:30:00,16855,(H) Venezia,(V) Salernitana,1,2,1.52483,0.62413,10.013,8.638,9.357,10.047,8.881,9.523,10.073,9.610,9.876
2021-10-31 17:00:00,16863,(H) Salernitana,(V) Napoli,0,1,0.405769,1.54055,12.260,9.357,9.708,11.408,9.523,9.586,10.806,9.876,10.017
2021-11-07 17:00:00,16869,(H) Lazio,(V) Salernitana,3,0,0.239577,1.67971,11.031,9.708,9.414,10.753,9.586,9.643,10.372,10.017,9.841
2021-11-21 14:00:00,16883,(H) Salernitana,(V) Sampdoria,0,2,0.982098,1.52856,9.189,9.414,8.733,9.179,9.643,9.265,9.852,9.841,9.355
2021-11-26 19:45:00,16886,(H) Cagliari,(V) Salernitana,1,1,0.238047,1.71881,9.891,8.733,9.147,8.639,9.265,8.863,11.310,9.355,10.339
2021-11-30 19:45:00,16903,(H) Salernitana,(V) Juventus,0,2,0.461655,2.54436,11.329,9.147,9.068,11.577,8.863,8.896,9.641,10.339,10.060
2021-12-04 14:00:00,16910,(H) AC Milan,(V) Salernitana,2,0,0.194258,2.58223,11.247,9.068,9.238,10.703,8.896,8.876,10.657,10.060,10.431
2021-12-11 14:00:00,16916,(H) Fiorentina,(V) Salernitana,4,0,0.924612,2.74247,11.474,9.238,8.922,11.104,8.876,9.104,10.421,10.431,10.008
2021-12-17 19:45:00,16932,(H) Salernitana,(V) Inter,0,5,1.09173,3.31333,12.711,8.922,8.494,12.133,9.104,9.181,10.518,10.008,9.316

5:10
