,,,,,,,,,,,,,,37%,40%,41%,36%,43%,45%,32%,42%,41%,41%,37%,38%,50%,41%,40%,50%,48%,34%,46%,46%,53%,52%,41%,46%,49%,54%,49%,51%,49%,58%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,37%,41%,42%,37%,43%,45%,33%,42%,41%,42%,37%,39%,50%,41%,41%,50%,48%,34%,46%,47%,52%,51%,41%,47%,50%,53%,50%,51%,50%,57%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,36%,40%,41%,36%,42%,45%,32%,41%,41%,41%,37%,38%,49%,40%,40%,49%,48%,33%,46%,47%,52%,51%,41%,47%,50%,53%,49%,52%,50%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,40%,42%,36%,43%,45%,32%,41%,41%,42%,37%,38%,49%,41%,40%,50%,48%,33%,46%,47%,51%,51%,41%,47%,50%,52%,50%,52%,50%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,40%,41%,37%,42%,44%,32%,41%,40%,42%,37%,38%,48%,40%,40%,50%,47%,33%,45%,46%,51%,51%,40%,46%,50%,52%,50%,52%,50%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,40%,41%,36%,43%,45%,31%,42%,40%,43%,36%,37%,48%,41%,41%,50%,48%,32%,45%,47%,51%,50%,40%,46%,50%,52%,50%,51%,50%,56%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,40%,41%,36%,43%,45%,32%,42%,40%,43%,37%,37%,48%,41%,42%,49%,47%,33%,45%,47%,51%,51%,41%,45%,49%,53%,49%,51%,49%,57%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,40%,36%,44%,46%,32%,41%,40%,43%,37%,37%,48%,40%,42%,50%,47%,34%,45%,48%,50%,50%,41%,45%,49%,53%,50%,50%,50%,56%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,40%,35%,44%,46%,32%,41%,41%,44%,37%,38%,47%,41%,42%,50%,46%,33%,44%,47%,50%,50%,41%,44%,48%,54%,49%,50%,50%,56%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,40%,36%,43%,47%,33%,40%,41%,43%,38%,38%,48%,40%,41%,50%,46%,33%,45%,48%,50%,50%,41%,45%,49%,54%,49%,50%,50%,57%,59%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,35%,44%,46%,34%,41%,41%,43%,37%,38%,48%,40%,42%,50%,45%,34%,45%,48%,50%,49%,41%,45%,48%,55%,49%,51%,50%,56%,59%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,36%,43%,47%,33%,41%,41%,43%,37%,38%,48%,40%,41%,50%,45%,34%,44%,49%,50%,50%,41%,45%,48%,55%,50%,50%,50%,56%,59%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,36%,43%,46%,33%,41%,41%,43%,37%,38%,47%,39%,42%,51%,45%,35%,44%,48%,50%,49%,41%,46%,47%,54%,49%,50%,50%,55%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,42%,35%,42%,47%,34%,41%,41%,43%,36%,38%,47%,39%,42%,50%,44%,35%,43%,48%,50%,50%,41%,46%,47%,55%,50%,50%,50%,56%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,36%,42%,47%,33%,41%,40%,43%,37%,39%,46%,39%,43%,50%,45%,34%,43%,48%,51%,50%,40%,46%,46%,54%,50%,51%,51%,56%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,42%,36%,42%,48%,34%,42%,40%,43%,37%,38%,46%,38%,43%,50%,45%,35%,43%,49%,50%,50%,40%,45%,46%,55%,50%,50%,51%,57%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,42%,36%,41%,47%,34%,42%,40%,42%,36%,38%,47%,38%,42%,50%,46%,34%,43%,48%,50%,49%,41%,45%,47%,54%,51%,50%,51%,56%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,42%,36%,41%,48%,35%,42%,40%,42%,36%,38%,47%,38%,42%,50%,46%,34%,43%,48%,50%,50%,41%,45%,47%,55%,51%,50%,51%,56%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,40%,42%,36%,41%,48%,36%,42%,40%,42%,36%,38%,47%,37%,42%,50%,47%,35%,42%,48%,50%,50%,41%,45%,47%,55%,52%,50%,52%,57%,58%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,42%,36%,41%,48%,35%,42%,39%,41%,35%,39%,47%,37%,43%,50%,47%,34%,42%,48%,50%,50%,40%,45%,46%,55%,51%,50%,51%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,42%,37%,41%,48%,36%,42%,40%,42%,35%,38%,47%,38%,42%,49%,48%,35%,42%,48%,51%,49%,41%,44%,46%,55%,51%,49%,52%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,41%,37%,41%,48%,36%,41%,40%,41%,35%,39%,47%,38%,42%,50%,48%,36%,42%,48%,51%,49%,40%,45%,45%,55%,50%,49%,52%,56%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,41%,37%,41%,48%,37%,41%,39%,42%,35%,39%,47%,38%,42%,49%,48%,35%,42%,48%,51%,48%,40%,44%,45%,56%,50%,49%,52%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,37%,41%,48%,37%,41%,39%,42%,35%,39%,47%,38%,41%,49%,47%,36%,41%,48%,51%,49%,41%,45%,45%,55%,50%,50%,52%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,40%,37%,41%,48%,37%,42%,39%,42%,35%,40%,48%,38%,41%,48%,48%,36%,42%,48%,52%,49%,40%,45%,44%,55%,49%,49%,52%,57%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,41%,48%,37%,42%,38%,42%,35%,39%,48%,38%,42%,48%,48%,36%,42%,48%,51%,50%,40%,45%,44%,54%,50%,49%,51%,57%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,40%,38%,40%,48%,37%,42%,39%,42%,35%,40%,48%,38%,41%,48%,48%,36%,42%,48%,52%,50%,40%,45%,44%,54%,50%,48%,52%,56%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,41%,48%,36%,42%,39%,42%,35%,39%,48%,38%,41%,47%,48%,35%,42%,47%,52%,50%,40%,45%,44%,54%,50%,48%,52%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,41%,48%,37%,42%,38%,41%,35%,39%,48%,38%,41%,48%,48%,36%,41%,47%,52%,50%,41%,45%,44%,54%,51%,48%,52%,57%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,41%,48%,36%,43%,39%,41%,36%,39%,47%,37%,41%,47%,48%,36%,41%,47%,52%,50%,40%,45%,43%,54%,50%,47%,52%,57%,57%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,42%,48%,36%,42%,38%,42%,35%,39%,48%,37%,41%,47%,48%,37%,41%,46%,52%,50%,40%,45%,44%,55%,51%,47%,52%,56%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,41%,38%,41%,48%,37%,43%,39%,41%,35%,39%,47%,37%,41%,47%,47%,37%,41%,47%,52%,50%,40%,46%,44%,55%,51%,47%,52%,56%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,41%,38%,41%,48%,37%,43%,39%,42%,36%,39%,47%,36%,41%,46%,47%,36%,41%,46%,52%,50%,41%,46%,44%,55%,51%,46%,52%,56%,56%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,41%,38%,41%,49%,37%,43%,39%,41%,35%,38%,47%,37%,41%,46%,47%,37%,41%,46%,51%,50%,41%,47%,44%,55%,51%,46%,53%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,40%,38%,40%,49%,37%,43%,39%,41%,35%,39%,46%,37%,42%,46%,48%,37%,42%,46%,51%,50%,41%,46%,43%,54%,51%,46%,53%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,41%,38%,41%,49%,36%,43%,39%,41%,36%,39%,46%,37%,42%,46%,48%,38%,41%,47%,51%,50%,41%,47%,43%,55%,51%,46%,53%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,41%,38%,40%,49%,36%,43%,38%,41%,35%,40%,46%,37%,42%,46%,48%,38%,42%,46%,51%,50%,41%,46%,43%,55%,51%,46%,52%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,42%,38%,40%,48%,36%,43%,38%,42%,35%,39%,47%,36%,42%,46%,47%,37%,42%,46%,51%,50%,42%,46%,43%,55%,51%,47%,53%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,40%,49%,37%,43%,38%,41%,36%,39%,46%,37%,41%,46%,47%,37%,41%,46%,51%,51%,42%,46%,43%,54%,51%,47%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,40%,49%,37%,44%,38%,41%,35%,39%,47%,37%,42%,46%,47%,37%,41%,45%,51%,50%,42%,46%,44%,55%,50%,47%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,41%,39%,40%,49%,36%,44%,39%,41%,36%,39%,46%,37%,41%,46%,47%,37%,41%,45%,51%,50%,43%,46%,44%,54%,51%,46%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,40%,38%,40%,50%,37%,45%,39%,41%,35%,40%,47%,37%,41%,46%,47%,37%,41%,45%,51%,50%,43%,46%,43%,55%,50%,46%,52%,53%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,39%,40%,49%,37%,45%,39%,41%,36%,40%,46%,37%,42%,46%,46%,37%,41%,44%,51%,49%,43%,46%,44%,55%,50%,46%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,40%,50%,38%,45%,40%,41%,36%,40%,46%,36%,41%,46%,47%,36%,41%,45%,51%,49%,43%,46%,43%,55%,50%,46%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,38%,40%,49%,38%,45%,40%,41%,37%,40%,46%,37%,41%,46%,47%,37%,41%,45%,51%,49%,44%,47%,43%,56%,49%,46%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,39%,39%,49%,38%,46%,40%,41%,37%,39%,46%,37%,41%,46%,46%,37%,41%,45%,51%,49%,43%,47%,43%,55%,49%,46%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,41%,39%,39%,49%,38%,45%,40%,42%,36%,39%,47%,36%,41%,47%,47%,38%,41%,45%,51%,49%,44%,47%,44%,55%,49%,47%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,41%,39%,39%,49%,38%,45%,39%,41%,36%,39%,47%,36%,41%,47%,47%,38%,41%,45%,52%,48%,44%,47%,44%,54%,50%,47%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,39%,41%,39%,39%,49%,38%,45%,39%,42%,36%,39%,47%,36%,41%,47%,47%,38%,42%,45%,51%,48%,44%,47%,43%,55%,49%,47%,51%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,39%,39%,49%,38%,45%,40%,42%,36%,39%,47%,36%,42%,48%,48%,38%,42%,45%,51%,48%,44%,47%,44%,54%,49%,47%,52%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,41%,39%,39%,49%,39%,45%,40%,42%,35%,39%,47%,37%,41%,48%,47%,37%,43%,45%,51%,48%,45%,47%,44%,55%,49%,47%,51%,53%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,39%,40%,49%,38%,44%,40%,42%,35%,39%,46%,37%,42%,48%,47%,38%,42%,45%,50%,48%,45%,47%,44%,54%,49%,46%,51%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,39%,39%,49%,38%,45%,40%,42%,35%,39%,46%,37%,42%,47%,47%,38%,42%,45%,50%,48%,45%,47%,43%,54%,49%,47%,51%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,39%,39%,49%,39%,44%,41%,42%,35%,40%,46%,37%,42%,47%,48%,38%,42%,44%,50%,48%,46%,47%,44%,54%,50%,47%,51%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,39%,39%,49%,39%,45%,40%,42%,34%,40%,45%,38%,42%,47%,47%,38%,42%,45%,51%,48%,45%,47%,44%,54%,49%,47%,51%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,39%,39%,49%,39%,45%,40%,42%,34%,39%,45%,37%,43%,46%,47%,37%,42%,45%,50%,48%,46%,47%,43%,54%,50%,46%,52%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,39%,38%,49%,39%,45%,40%,42%,34%,40%,45%,37%,42%,46%,47%,38%,42%,45%,50%,48%,46%,47%,44%,54%,49%,47%,51%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,39%,39%,49%,39%,45%,39%,42%,34%,39%,45%,38%,43%,46%,48%,38%,42%,45%,50%,48%,45%,47%,44%,54%,49%,47%,51%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,39%,39%,49%,39%,46%,39%,42%,34%,40%,46%,37%,42%,47%,47%,38%,42%,45%,50%,48%,46%,47%,44%,54%,49%,47%,51%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,38%,49%,40%,46%,39%,42%,35%,40%,45%,38%,42%,47%,47%,38%,43%,45%,50%,48%,46%,48%,44%,55%,49%,48%,51%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,38%,49%,40%,46%,39%,42%,34%,41%,46%,38%,42%,46%,47%,39%,42%,45%,50%,48%,46%,48%,44%,54%,49%,48%,51%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,39%,48%,40%,45%,39%,42%,34%,41%,45%,38%,42%,47%,47%,39%,43%,45%,50%,48%,46%,48%,45%,55%,49%,48%,50%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,38%,38%,39%,48%,40%,46%,39%,42%,34%,41%,46%,38%,42%,47%,47%,40%,43%,45%,51%,48%,46%,48%,45%,54%,49%,48%,50%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,39%,48%,39%,46%,39%,42%,34%,40%,46%,38%,42%,47%,47%,39%,44%,45%,50%,48%,47%,48%,45%,55%,49%,47%,50%,56%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,39%,48%,39%,46%,40%,42%,34%,41%,46%,38%,42%,47%,46%,40%,44%,46%,51%,49%,47%,48%,45%,55%,49%,48%,50%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,39%,48%,39%,45%,40%,42%,33%,41%,45%,39%,42%,47%,47%,39%,44%,46%,50%,49%,47%,48%,45%,55%,49%,48%,50%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,37%,40%,48%,39%,45%,40%,43%,33%,41%,45%,39%,42%,46%,47%,39%,44%,46%,50%,49%,47%,48%,45%,55%,49%,48%,51%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,38%,40%,48%,39%,45%,40%,43%,33%,41%,45%,39%,42%,46%,47%,39%,44%,46%,50%,49%,47%,48%,45%,55%,49%,48%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,38%,39%,48%,39%,45%,40%,43%,33%,41%,45%,39%,42%,46%,47%,39%,43%,46%,50%,48%,47%,48%,45%,55%,49%,48%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,37%,39%,47%,39%,45%,40%,43%,33%,41%,44%,38%,43%,46%,47%,38%,44%,46%,50%,48%,47%,49%,45%,56%,49%,48%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,37%,39%,48%,39%,45%,41%,43%,32%,42%,45%,39%,43%,46%,47%,38%,44%,46%,51%,48%,47%,48%,45%,55%,49%,48%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,37%,39%,47%,39%,45%,41%,43%,33%,42%,44%,39%,43%,46%,47%,38%,44%,47%,51%,48%,47%,49%,45%,55%,50%,48%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,37%,40%,47%,39%,45%,41%,43%,33%,41%,44%,38%,43%,46%,48%,38%,44%,47%,51%,48%,47%,49%,45%,55%,50%,48%,50%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,39%,37%,40%,47%,39%,45%,41%,43%,32%,41%,45%,39%,43%,46%,48%,39%,43%,46%,51%,47%,47%,49%,45%,55%,50%,48%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,37%,40%,47%,39%,45%,41%,43%,33%,41%,45%,39%,44%,47%,48%,39%,44%,46%,51%,48%,48%,49%,45%,55%,50%,48%,50%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,37%,40%,46%,39%,45%,42%,42%,33%,42%,45%,38%,43%,47%,49%,38%,43%,46%,51%,47%,47%,49%,45%,55%,50%,47%,50%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,38%,40%,47%,40%,45%,42%,42%,33%,41%,45%,38%,43%,47%,49%,39%,43%,46%,52%,48%,47%,49%,45%,55%,49%,47%,51%,55%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,38%,40%,46%,40%,45%,42%,42%,33%,41%,45%,38%,44%,47%,49%,38%,43%,46%,51%,48%,47%,49%,45%,54%,49%,47%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,40%,38%,40%,46%,40%,45%,42%,42%,33%,41%,45%,38%,44%,47%,48%,39%,43%,46%,52%,48%,48%,49%,46%,54%,49%,47%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,41%,38%,41%,46%,40%,45%,42%,41%,34%,41%,45%,38%,44%,47%,49%,39%,44%,46%,52%,48%,48%,49%,45%,54%,49%,47%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,41%,38%,41%,46%,40%,44%,42%,42%,33%,41%,46%,38%,43%,47%,48%,38%,44%,46%,52%,48%,48%,49%,46%,54%,49%,47%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,40%,46%,40%,44%,42%,41%,33%,40%,45%,38%,44%,47%,48%,39%,44%,46%,52%,48%,48%,49%,45%,54%,49%,47%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,41%,44%,42%,42%,33%,40%,46%,37%,43%,47%,48%,38%,44%,46%,52%,48%,48%,49%,46%,54%,49%,47%,51%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,46%,40%,44%,43%,42%,33%,40%,45%,38%,44%,47%,48%,38%,44%,46%,52%,49%,48%,49%,46%,54%,50%,47%,50%,54%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,46%,41%,44%,43%,41%,33%,40%,45%,38%,43%,47%,48%,39%,43%,46%,53%,49%,47%,48%,46%,53%,50%,47%,50%,53%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,46%,41%,44%,43%,42%,33%,41%,45%,38%,44%,47%,49%,39%,44%,46%,52%,49%,48%,49%,46%,53%,50%,48%,50%,53%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,46%,41%,44%,42%,42%,33%,40%,45%,38%,44%,47%,48%,39%,44%,46%,53%,49%,48%,48%,47%,53%,51%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,42%,46%,41%,44%,42%,42%,34%,41%,45%,38%,43%,47%,49%,40%,44%,47%,52%,50%,48%,49%,47%,52%,51%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,40%,44%,42%,43%,34%,41%,46%,38%,43%,47%,49%,40%,44%,47%,52%,50%,48%,49%,46%,53%,51%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,42%,46%,40%,44%,42%,42%,33%,41%,46%,38%,43%,47%,49%,40%,44%,47%,52%,50%,48%,49%,47%,53%,50%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,42%,45%,40%,44%,42%,43%,33%,42%,46%,38%,43%,47%,49%,40%,44%,46%,52%,50%,48%,49%,47%,53%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,42%,45%,40%,44%,41%,42%,33%,41%,46%,38%,43%,47%,49%,40%,43%,46%,51%,50%,49%,49%,47%,53%,51%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,43%,45%,40%,44%,41%,42%,33%,41%,46%,39%,43%,47%,49%,40%,44%,46%,51%,50%,48%,49%,47%,53%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,43%,45%,39%,45%,41%,42%,33%,41%,46%,38%,44%,48%,50%,40%,44%,47%,51%,50%,48%,49%,47%,53%,51%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,43%,44%,40%,45%,41%,42%,34%,41%,46%,39%,43%,48%,50%,40%,43%,46%,51%,50%,48%,49%,47%,53%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,44%,44%,39%,45%,41%,42%,34%,41%,46%,39%,43%,48%,50%,39%,43%,47%,51%,50%,48%,50%,47%,53%,51%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,44%,40%,45%,40%,41%,34%,41%,46%,39%,43%,48%,50%,40%,43%,47%,52%,50%,48%,50%,47%,53%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,44%,44%,40%,45%,40%,42%,34%,41%,46%,40%,44%,49%,50%,40%,43%,47%,51%,50%,48%,50%,47%,53%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,43%,44%,40%,45%,40%,41%,34%,40%,46%,40%,43%,48%,49%,39%,43%,47%,52%,51%,47%,50%,47%,53%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,45%,41%,45%,40%,42%,34%,41%,46%,40%,44%,48%,50%,40%,44%,47%,51%,51%,47%,50%,48%,52%,51%,47%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,44%,40%,44%,40%,42%,34%,40%,46%,40%,44%,48%,50%,40%,44%,47%,52%,50%,48%,50%,48%,52%,50%,48%,48%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,44%,40%,44%,40%,42%,33%,41%,46%,40%,43%,48%,50%,39%,44%,47%,52%,51%,48%,51%,48%,53%,50%,48%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,44%,40%,44%,40%,43%,34%,41%,46%,40%,43%,48%,50%,40%,45%,47%,52%,50%,48%,50%,48%,53%,50%,48%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,44%,40%,44%,39%,42%,33%,41%,46%,40%,43%,48%,49%,39%,44%,47%,52%,51%,48%,51%,47%,53%,50%,48%,48%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,44%,40%,44%,39%,42%,34%,41%,47%,40%,43%,48%,50%,39%,45%,47%,52%,51%,48%,50%,47%,53%,50%,48%,48%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,43%,44%,40%,44%,39%,42%,34%,41%,46%,40%,42%,48%,50%,39%,44%,47%,52%,51%,48%,50%,47%,53%,50%,48%,48%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,43%,44%,40%,44%,39%,43%,33%,41%,46%,40%,42%,49%,50%,39%,45%,47%,52%,51%,49%,50%,47%,52%,50%,49%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,43%,44%,40%,44%,39%,43%,34%,42%,46%,40%,42%,49%,50%,39%,45%,46%,52%,51%,48%,50%,47%,52%,51%,49%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,45%,39%,44%,39%,43%,34%,41%,46%,40%,42%,49%,50%,38%,45%,46%,52%,51%,49%,50%,47%,52%,50%,49%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,43%,44%,39%,44%,39%,43%,34%,42%,46%,41%,42%,49%,50%,38%,45%,46%,52%,51%,48%,51%,46%,52%,50%,48%,49%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,43%,44%,39%,44%,39%,42%,34%,42%,46%,40%,41%,50%,50%,39%,46%,47%,52%,51%,48%,51%,46%,52%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,43%,45%,39%,44%,39%,42%,35%,42%,46%,40%,41%,49%,51%,39%,45%,46%,52%,51%,48%,51%,46%,52%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,40%,42%,34%,42%,46%,41%,42%,50%,50%,39%,46%,47%,51%,51%,49%,50%,46%,51%,50%,49%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,39%,43%,35%,41%,46%,41%,41%,49%,50%,39%,46%,46%,52%,51%,49%,50%,46%,51%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,42%,45%,39%,43%,40%,43%,35%,42%,46%,41%,42%,50%,50%,40%,46%,46%,51%,51%,49%,50%,47%,51%,50%,49%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,39%,42%,46%,40%,44%,40%,43%,34%,42%,46%,40%,42%,50%,51%,40%,46%,46%,52%,51%,49%,50%,47%,51%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,40%,44%,39%,44%,35%,42%,45%,40%,42%,50%,50%,39%,46%,46%,52%,51%,49%,50%,46%,51%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,46%,40%,43%,39%,44%,35%,42%,45%,40%,41%,50%,50%,40%,47%,47%,52%,51%,49%,49%,46%,51%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,44%,39%,44%,34%,42%,45%,40%,42%,50%,50%,39%,46%,47%,51%,51%,50%,50%,46%,51%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,40%,43%,34%,42%,45%,40%,42%,49%,50%,39%,47%,47%,51%,51%,50%,49%,46%,51%,50%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,40%,43%,34%,41%,45%,40%,42%,50%,50%,39%,47%,47%,51%,51%,50%,49%,46%,51%,50%,47%,50%,,,,,,,,,,,,,,,,
