,,,,,,,,,,,,,,,,,,16%,16%,22%,25%,26%,18%,22%,26%,30%,25%,24%,28%,31%,29%,30%,25%,34%,34%,22%,35%,29%,22%,24%,24%,25%,26%,29%,24%,20%,22%,21%,21%,12%,28%,22%,15%,14%,8%,24%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16%,17%,22%,25%,26%,17%,22%,26%,30%,25%,23%,27%,32%,28%,30%,25%,33%,33%,22%,35%,30%,23%,23%,23%,25%,27%,28%,23%,20%,23%,21%,21%,12%,27%,22%,15%,15%,7%,23%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16%,18%,22%,24%,27%,17%,22%,26%,29%,24%,24%,27%,32%,28%,29%,24%,34%,34%,23%,35%,29%,23%,24%,23%,26%,27%,28%,23%,20%,23%,21%,21%,12%,27%,22%,15%,16%,7%,23%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16%,18%,22%,24%,28%,17%,22%,25%,30%,24%,24%,27%,33%,28%,29%,25%,35%,34%,23%,35%,30%,23%,25%,23%,25%,27%,28%,24%,19%,23%,20%,20%,12%,28%,22%,14%,16%,7%,23%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,18%,21%,24%,27%,17%,21%,25%,30%,24%,24%,27%,32%,27%,30%,25%,35%,35%,23%,36%,30%,23%,26%,24%,26%,26%,27%,24%,19%,23%,21%,20%,12%,27%,21%,14%,15%,7%,23%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,18%,22%,25%,27%,16%,21%,25%,29%,24%,24%,27%,32%,28%,29%,25%,34%,34%,22%,36%,29%,22%,26%,24%,27%,27%,27%,24%,19%,24%,21%,20%,12%,27%,21%,14%,15%,7%,22%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19%,17%,23%,24%,27%,16%,21%,24%,29%,23%,23%,27%,31%,28%,29%,24%,34%,35%,22%,36%,29%,22%,26%,24%,27%,28%,27%,23%,19%,23%,21%,20%,12%,28%,21%,14%,15%,7%,22%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,17%,23%,25%,26%,16%,22%,25%,29%,23%,24%,28%,31%,29%,30%,24%,33%,36%,23%,37%,29%,23%,26%,24%,26%,29%,26%,23%,20%,23%,21%,20%,11%,28%,22%,14%,15%,7%,22%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,18%,23%,25%,26%,16%,22%,25%,28%,24%,24%,27%,32%,28%,30%,24%,34%,35%,23%,36%,28%,23%,26%,24%,26%,28%,26%,23%,19%,24%,20%,20%,11%,28%,22%,14%,15%,7%,22%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,18%,24%,25%,26%,17%,21%,25%,29%,25%,25%,27%,31%,29%,30%,24%,34%,35%,24%,37%,29%,22%,26%,25%,26%,28%,27%,22%,19%,24%,20%,20%,11%,28%,21%,13%,15%,,21%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,18%,23%,24%,26%,18%,21%,24%,29%,26%,26%,28%,32%,29%,30%,23%,33%,34%,24%,37%,29%,22%,27%,24%,27%,28%,27%,22%,19%,24%,20%,20%,11%,28%,21%,13%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,18%,23%,24%,25%,19%,21%,24%,29%,26%,25%,27%,32%,30%,30%,23%,34%,34%,24%,36%,29%,22%,26%,24%,26%,27%,26%,22%,19%,25%,21%,20%,11%,29%,21%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,17%,23%,24%,25%,20%,21%,24%,28%,26%,25%,28%,32%,29%,30%,23%,34%,34%,24%,37%,28%,23%,26%,24%,26%,27%,26%,23%,18%,25%,22%,21%,11%,29%,21%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,17%,23%,24%,25%,19%,20%,24%,28%,26%,25%,28%,31%,29%,31%,24%,33%,34%,24%,37%,28%,23%,26%,25%,26%,27%,26%,24%,19%,25%,23%,22%,12%,29%,20%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,17%,22%,23%,24%,19%,20%,23%,28%,26%,24%,28%,32%,30%,31%,23%,33%,35%,23%,37%,29%,22%,26%,24%,26%,27%,26%,23%,19%,24%,22%,22%,12%,29%,20%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,17%,22%,23%,24%,20%,20%,23%,28%,26%,24%,27%,32%,29%,32%,24%,33%,35%,24%,38%,28%,22%,26%,25%,26%,27%,25%,23%,19%,24%,23%,22%,12%,29%,20%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,18%,23%,23%,24%,20%,21%,23%,28%,26%,24%,27%,31%,29%,31%,24%,32%,35%,25%,38%,29%,22%,27%,25%,26%,27%,25%,23%,19%,24%,23%,22%,12%,29%,20%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16%,18%,23%,24%,24%,20%,21%,23%,28%,26%,24%,27%,31%,30%,32%,24%,32%,36%,25%,38%,30%,23%,27%,25%,26%,27%,25%,23%,20%,25%,23%,22%,12%,30%,20%,13%,13%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,17%,22%,24%,23%,20%,20%,22%,28%,26%,24%,28%,32%,31%,32%,23%,32%,37%,24%,39%,30%,22%,27%,24%,26%,28%,24%,22%,19%,24%,22%,21%,12%,30%,20%,13%,13%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,18%,22%,25%,23%,20%,20%,22%,27%,25%,24%,28%,31%,31%,31%,23%,31%,36%,24%,38%,29%,22%,26%,24%,25%,27%,24%,22%,20%,24%,22%,21%,12%,29%,20%,13%,13%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,18%,22%,25%,23%,20%,20%,22%,27%,25%,24%,28%,32%,31%,31%,24%,32%,37%,25%,38%,29%,22%,26%,25%,25%,27%,25%,22%,21%,24%,22%,21%,12%,29%,20%,14%,13%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,19%,22%,25%,23%,21%,21%,22%,27%,26%,24%,29%,32%,32%,31%,24%,32%,38%,26%,38%,30%,22%,26%,25%,25%,27%,25%,23%,21%,24%,22%,21%,12%,29%,20%,14%,13%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18%,19%,22%,25%,24%,21%,21%,22%,26%,25%,24%,28%,31%,31%,30%,25%,31%,37%,25%,38%,30%,22%,26%,25%,25%,26%,25%,24%,22%,24%,23%,21%,12%,29%,20%,15%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17%,18%,21%,25%,23%,20%,20%,21%,26%,25%,23%,29%,31%,31%,30%,24%,32%,37%,26%,39%,30%,21%,27%,24%,25%,27%,26%,23%,21%,24%,23%,20%,12%,29%,19%,15%,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,22%,26%,23%,20%,21%,22%,27%,25%,24%,29%,31%,32%,30%,24%,33%,38%,26%,38%,30%,21%,27%,24%,25%,27%,27%,23%,21%,25%,23%,20%,12%,29%,19%,14%,14%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,22%,26%,24%,20%,21%,22%,27%,26%,24%,29%,31%,31%,30%,25%,32%,38%,27%,39%,30%,21%,27%,24%,25%,28%,27%,24%,21%,25%,23%,20%,12%,29%,19%,14%,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,22%,25%,24%,20%,22%,22%,27%,25%,24%,28%,31%,32%,31%,25%,32%,39%,26%,39%,29%,21%,26%,24%,25%,28%,26%,24%,21%,25%,23%,20%,12%,28%,20%,14%,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,26%,23%,20%,21%,22%,27%,25%,23%,29%,31%,32%,32%,24%,32%,38%,26%,39%,30%,21%,26%,23%,24%,28%,26%,23%,21%,25%,22%,20%,12%,29%,20%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,26%,23%,19%,21%,22%,27%,25%,23%,30%,31%,32%,32%,24%,32%,38%,26%,39%,30%,21%,27%,23%,25%,28%,26%,23%,20%,25%,22%,19%,12%,30%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,26%,23%,19%,21%,22%,27%,25%,24%,29%,30%,32%,32%,25%,32%,38%,26%,39%,29%,21%,27%,24%,25%,28%,27%,23%,20%,25%,22%,19%,12%,29%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,25%,23%,20%,21%,22%,26%,25%,25%,29%,30%,32%,32%,25%,32%,37%,25%,38%,29%,21%,26%,24%,25%,28%,27%,23%,20%,25%,22%,20%,12%,29%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,22%,26%,23%,20%,22%,22%,26%,25%,25%,30%,30%,32%,32%,24%,32%,37%,25%,39%,29%,22%,26%,24%,26%,28%,27%,23%,21%,24%,22%,20%,12%,29%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,27%,22%,21%,21%,22%,26%,25%,26%,30%,29%,31%,31%,24%,31%,37%,26%,39%,29%,21%,26%,25%,26%,28%,27%,22%,21%,24%,22%,21%,12%,29%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,27%,22%,20%,21%,22%,26%,26%,26%,31%,30%,31%,31%,24%,32%,36%,26%,40%,30%,22%,26%,25%,27%,27%,27%,22%,21%,24%,22%,20%,12%,28%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,26%,22%,21%,22%,22%,26%,25%,25%,31%,30%,32%,32%,24%,32%,36%,25%,39%,31%,22%,25%,25%,27%,28%,28%,22%,21%,24%,22%,20%,13%,28%,18%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,17%,21%,26%,22%,21%,22%,22%,27%,25%,25%,30%,30%,31%,31%,23%,32%,36%,25%,39%,30%,22%,26%,25%,27%,28%,28%,22%,21%,24%,22%,20%,13%,29%,18%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,17%,21%,27%,22%,21%,22%,22%,28%,25%,26%,30%,30%,31%,31%,23%,32%,35%,25%,40%,31%,22%,26%,25%,27%,28%,28%,22%,21%,24%,22%,20%,13%,28%,18%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,26%,22%,21%,21%,22%,28%,25%,26%,30%,30%,31%,31%,23%,32%,35%,25%,39%,31%,22%,26%,25%,26%,27%,27%,21%,21%,24%,22%,20%,14%,28%,18%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,18%,21%,26%,23%,21%,22%,23%,29%,25%,25%,30%,31%,31%,31%,23%,31%,35%,25%,40%,31%,22%,27%,25%,27%,28%,27%,22%,20%,24%,23%,19%,14%,29%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,21%,27%,23%,21%,23%,23%,29%,24%,25%,30%,30%,30%,31%,23%,31%,34%,24%,39%,30%,23%,28%,24%,27%,29%,27%,22%,21%,24%,23%,19%,13%,29%,18%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22%,27%,22%,21%,22%,22%,28%,24%,25%,30%,30%,30%,32%,22%,31%,34%,24%,40%,30%,23%,28%,24%,27%,29%,27%,22%,21%,23%,22%,20%,13%,28%,19%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,21%,26%,22%,21%,22%,22%,28%,24%,25%,30%,30%,31%,32%,22%,31%,35%,24%,40%,30%,23%,27%,24%,26%,29%,27%,22%,21%,23%,22%,20%,13%,28%,20%,14%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22%,26%,23%,20%,22%,22%,28%,25%,25%,30%,30%,31%,32%,22%,31%,34%,24%,40%,30%,23%,27%,25%,26%,29%,28%,22%,21%,23%,22%,20%,13%,28%,20%,15%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22%,26%,23%,20%,22%,22%,28%,25%,24%,30%,29%,31%,33%,22%,32%,35%,24%,40%,30%,24%,28%,24%,26%,29%,28%,22%,22%,23%,22%,20%,14%,28%,21%,15%,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22%,26%,23%,20%,22%,22%,27%,25%,25%,30%,29%,31%,33%,22%,32%,35%,24%,40%,30%,23%,28%,25%,27%,30%,27%,22%,22%,23%,22%,20%,14%,27%,21%,15%,17%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,26%,22%,20%,22%,22%,28%,25%,25%,30%,30%,31%,34%,22%,33%,34%,24%,39%,30%,23%,29%,26%,27%,30%,27%,22%,22%,22%,22%,20%,14%,27%,21%,14%,17%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,22%,20%,22%,21%,28%,25%,25%,30%,29%,31%,34%,22%,33%,35%,24%,40%,31%,24%,29%,26%,27%,30%,27%,21%,21%,22%,21%,21%,13%,27%,21%,14%,17%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,22%,20%,22%,21%,28%,24%,26%,30%,29%,31%,34%,23%,32%,35%,24%,40%,31%,24%,28%,26%,28%,30%,27%,22%,21%,22%,22%,21%,13%,27%,20%,14%,17%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,22%,20%,22%,21%,28%,25%,26%,30%,29%,30%,34%,23%,32%,34%,24%,40%,31%,23%,28%,27%,27%,30%,27%,23%,21%,22%,22%,21%,13%,27%,20%,14%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,22%,19%,22%,21%,28%,25%,26%,29%,29%,30%,34%,22%,32%,34%,25%,40%,32%,23%,29%,27%,27%,30%,26%,22%,21%,22%,22%,21%,13%,26%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,22%,19%,22%,21%,28%,25%,27%,29%,28%,31%,34%,22%,32%,34%,25%,40%,32%,23%,28%,27%,28%,30%,26%,22%,21%,22%,22%,22%,13%,26%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,23%,21%,28%,24%,27%,29%,29%,31%,34%,23%,31%,34%,24%,40%,32%,23%,28%,27%,27%,30%,26%,22%,21%,21%,21%,21%,13%,26%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,23%,21%,28%,24%,27%,29%,29%,30%,33%,23%,31%,33%,24%,40%,32%,23%,29%,27%,28%,30%,27%,23%,21%,21%,21%,21%,13%,26%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,23%,19%,23%,22%,29%,24%,26%,29%,29%,31%,34%,23%,31%,33%,24%,40%,32%,23%,29%,27%,28%,29%,27%,23%,21%,22%,21%,21%,14%,26%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,25%,23%,19%,22%,22%,28%,25%,26%,28%,28%,31%,34%,23%,31%,33%,25%,40%,32%,22%,29%,27%,28%,29%,28%,22%,21%,22%,21%,21%,13%,26%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,23%,22%,28%,24%,26%,28%,28%,31%,35%,24%,31%,33%,24%,39%,33%,22%,29%,27%,27%,29%,27%,22%,21%,21%,21%,21%,14%,26%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,23%,22%,28%,25%,26%,28%,28%,31%,35%,24%,32%,33%,24%,39%,32%,22%,29%,27%,27%,29%,28%,22%,21%,21%,21%,21%,14%,26%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,23%,23%,28%,25%,26%,28%,28%,31%,34%,24%,32%,33%,24%,39%,32%,22%,28%,27%,27%,28%,28%,22%,20%,21%,21%,20%,15%,26%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,22%,19%,23%,23%,29%,25%,27%,28%,28%,30%,35%,24%,33%,33%,24%,39%,32%,22%,28%,28%,27%,28%,29%,22%,20%,21%,21%,20%,14%,25%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,22%,19%,23%,24%,29%,26%,27%,29%,28%,30%,35%,24%,32%,33%,24%,39%,32%,22%,29%,27%,27%,28%,29%,22%,20%,21%,21%,21%,14%,25%,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,22%,19%,24%,24%,29%,26%,26%,29%,29%,30%,34%,24%,32%,33%,24%,39%,31%,22%,29%,27%,26%,29%,30%,21%,20%,21%,21%,21%,14%,25%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,23%,23%,29%,26%,26%,29%,28%,30%,35%,24%,32%,33%,24%,38%,31%,22%,29%,27%,27%,28%,30%,22%,20%,21%,21%,21%,14%,25%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,23%,24%,30%,25%,26%,29%,28%,30%,35%,24%,32%,32%,24%,38%,31%,22%,30%,27%,27%,28%,30%,22%,20%,20%,20%,21%,14%,25%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,22%,20%,24%,24%,29%,25%,27%,29%,29%,29%,35%,24%,32%,33%,24%,38%,31%,22%,30%,27%,27%,28%,29%,22%,20%,20%,20%,21%,14%,25%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,24%,24%,29%,25%,26%,29%,28%,30%,35%,24%,32%,33%,24%,38%,31%,22%,30%,27%,27%,28%,29%,22%,20%,20%,20%,21%,14%,26%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,23%,24%,30%,25%,26%,30%,28%,30%,35%,24%,32%,32%,23%,37%,31%,21%,30%,27%,28%,28%,29%,22%,20%,20%,20%,21%,14%,26%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,19%,24%,24%,29%,25%,26%,30%,28%,31%,35%,24%,32%,32%,23%,37%,32%,22%,29%,27%,27%,27%,29%,22%,20%,20%,20%,21%,14%,25%,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,22%,19%,24%,24%,29%,24%,26%,30%,28%,31%,35%,24%,32%,32%,24%,37%,31%,22%,30%,27%,27%,28%,29%,22%,20%,20%,20%,20%,14%,25%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,22%,19%,24%,24%,29%,24%,26%,30%,28%,30%,34%,24%,32%,32%,24%,36%,31%,22%,30%,26%,28%,28%,29%,22%,20%,20%,20%,20%,14%,26%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,24%,24%,30%,24%,26%,31%,28%,31%,34%,23%,32%,32%,23%,37%,31%,22%,30%,27%,28%,28%,29%,21%,19%,19%,20%,20%,13%,26%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,25%,24%,30%,24%,25%,31%,29%,31%,35%,24%,32%,32%,23%,37%,31%,23%,30%,27%,27%,29%,29%,21%,19%,19%,20%,20%,13%,26%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,25%,25%,30%,24%,25%,31%,29%,30%,34%,24%,32%,32%,23%,38%,30%,23%,30%,26%,27%,28%,28%,21%,19%,19%,20%,20%,13%,26%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,24%,24%,30%,24%,25%,31%,29%,31%,34%,24%,32%,32%,23%,38%,30%,23%,30%,26%,27%,28%,28%,21%,19%,19%,20%,20%,13%,26%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,24%,23%,20%,25%,24%,29%,24%,25%,31%,29%,31%,34%,24%,31%,32%,23%,37%,30%,23%,29%,27%,27%,28%,29%,21%,20%,19%,20%,20%,13%,25%,20%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,19%,25%,24%,29%,24%,25%,31%,29%,32%,34%,25%,31%,32%,23%,37%,30%,23%,29%,27%,27%,29%,29%,21%,19%,19%,19%,19%,14%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,24%,20%,25%,25%,30%,24%,25%,30%,29%,32%,34%,25%,32%,32%,23%,37%,30%,24%,29%,26%,26%,29%,29%,22%,19%,19%,20%,19%,14%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,24%,21%,24%,24%,29%,24%,24%,31%,29%,32%,33%,24%,31%,31%,23%,37%,30%,24%,29%,26%,26%,29%,29%,22%,19%,19%,20%,19%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,24%,20%,25%,24%,29%,24%,25%,31%,29%,32%,33%,24%,32%,31%,23%,37%,31%,24%,29%,26%,26%,29%,29%,22%,19%,19%,20%,20%,13%,27%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,20%,25%,25%,30%,23%,25%,31%,28%,32%,34%,24%,32%,32%,23%,37%,31%,24%,29%,26%,27%,28%,28%,22%,20%,19%,20%,20%,13%,27%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,23%,23%,20%,25%,25%,30%,23%,25%,31%,29%,31%,33%,24%,32%,31%,23%,37%,31%,24%,30%,26%,26%,28%,28%,21%,19%,19%,19%,19%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,23%,21%,24%,24%,30%,24%,24%,31%,29%,32%,33%,24%,32%,32%,23%,37%,31%,24%,29%,26%,26%,28%,28%,21%,20%,19%,19%,19%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,24%,20%,24%,24%,30%,24%,24%,32%,29%,32%,34%,25%,32%,32%,23%,37%,31%,24%,29%,25%,26%,28%,28%,21%,20%,19%,19%,20%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,23%,21%,24%,24%,30%,24%,24%,32%,29%,31%,33%,25%,33%,33%,23%,38%,31%,23%,30%,25%,26%,28%,28%,21%,20%,19%,19%,20%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,23%,21%,24%,24%,29%,24%,24%,33%,29%,31%,33%,25%,33%,33%,23%,37%,31%,23%,30%,25%,26%,28%,28%,21%,20%,19%,20%,20%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,23%,21%,24%,24%,29%,24%,24%,32%,29%,32%,33%,24%,32%,33%,23%,38%,30%,23%,30%,25%,26%,27%,28%,21%,20%,20%,20%,20%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,24%,21%,24%,24%,29%,24%,24%,32%,29%,32%,33%,25%,32%,33%,23%,38%,30%,23%,30%,25%,26%,28%,28%,22%,20%,19%,19%,20%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,22%,23%,20%,24%,23%,29%,23%,24%,32%,29%,32%,33%,25%,32%,33%,23%,37%,30%,23%,30%,25%,26%,28%,28%,22%,20%,20%,19%,20%,13%,26%,19%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,20%,24%,23%,29%,24%,24%,32%,29%,32%,32%,25%,32%,32%,23%,37%,30%,23%,29%,25%,26%,28%,28%,22%,20%,20%,20%,20%,13%,26%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,20%,24%,23%,29%,24%,24%,32%,30%,32%,33%,24%,32%,32%,24%,37%,30%,23%,29%,24%,26%,27%,28%,21%,20%,20%,20%,20%,12%,26%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,21%,24%,23%,28%,24%,24%,32%,30%,33%,33%,24%,32%,32%,24%,37%,30%,23%,29%,24%,26%,27%,28%,21%,20%,20%,20%,20%,12%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,21%,24%,23%,28%,25%,24%,32%,31%,33%,32%,24%,32%,32%,24%,37%,29%,24%,29%,25%,26%,27%,28%,21%,21%,20%,19%,19%,12%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,20%,24%,23%,28%,25%,24%,32%,31%,33%,32%,25%,32%,32%,24%,37%,29%,23%,29%,25%,26%,27%,27%,21%,21%,20%,20%,19%,12%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,20%,24%,23%,28%,24%,24%,32%,31%,33%,32%,24%,32%,32%,24%,37%,29%,23%,28%,24%,26%,27%,27%,21%,21%,20%,20%,19%,12%,26%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,23%,20%,24%,23%,29%,25%,24%,32%,31%,33%,32%,24%,32%,32%,25%,37%,29%,23%,28%,25%,25%,27%,28%,21%,21%,20%,20%,19%,12%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,24%,23%,29%,25%,24%,32%,30%,33%,32%,24%,32%,32%,25%,37%,29%,24%,29%,25%,25%,26%,28%,21%,21%,20%,20%,19%,13%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,24%,23%,29%,25%,23%,31%,30%,33%,31%,24%,31%,32%,25%,37%,29%,23%,29%,25%,25%,27%,28%,21%,21%,20%,20%,19%,13%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,24%,23%,29%,25%,23%,31%,31%,34%,31%,24%,32%,32%,26%,37%,28%,23%,28%,25%,25%,27%,28%,20%,21%,20%,20%,19%,13%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,24%,23%,29%,25%,23%,31%,31%,33%,32%,24%,32%,32%,25%,37%,29%,23%,28%,25%,25%,27%,28%,20%,21%,20%,20%,19%,14%,25%,,,,,,,,,,,,,,,,,,,,,,
