-5.0,-4.8,-4.6,-4.2,-4.1,-4.0,-3.9,-3.8,-3.7,-3.6,-3.5,-3.4,-3.3,-3.2,-3.1,-3.0,-2.9,-2.8,-2.7,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2.0,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1.0,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.6,4.8,5.0
,,,,,,,,,,,,,,53%,42%,,,57%,62%,53%,45%,42%,40%,45%,51%,26%,28%,34%,43%,42%,32%,25%,38%,42%,47%,47%,36%,42%,34%,32%,30%,28%,30%,34%,32%,28%,32%,19%,30%,34%,34%,32%,15%,23%,23%,23%,28%,23%,25%,28%,17%,15%,25%,19%,11%,11%,15%,21%,15%,15%,17%,9%,,,13%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,52%,41%,,,57%,63%,52%,44%,43%,39%,46%,52%,28%,28%,33%,43%,41%,33%,26%,39%,41%,46%,48%,37%,43%,35%,33%,30%,28%,31%,33%,33%,28%,33%,19%,31%,33%,33%,31%,15%,24%,22%,22%,28%,22%,26%,28%,17%,15%,24%,19%,11%,11%,15%,22%,15%,15%,17%,9%,,,13%,7%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,51%,42%,,,56%,64%,53%,44%,44%,38%,45%,51%,27%,29%,33%,44%,40%,33%,25%,38%,40%,45%,49%,38%,42%,36%,33%,29%,27%,33%,33%,33%,29%,33%,18%,31%,33%,33%,31%,15%,24%,22%,22%,27%,24%,25%,27%,16%,15%,24%,20%,11%,11%,15%,24%,15%,16%,16%,11%,,,13%,7%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,50%,41%,,,55%,62%,52%,45%,45%,38%,45%,52%,27%,29%,32%,43%,39%,32%,27%,38%,41%,45%,48%,39%,43%,36%,32%,30%,27%,32%,34%,32%,29%,32%,18%,30%,32%,34%,32%,14%,23%,21%,21%,27%,23%,25%,29%,16%,14%,23%,20%,11%,11%,14%,23%,14%,16%,16%,11%,,,12%,7%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,51%,42%,,,56%,61%,53%,44%,46%,37%,46%,51%,26%,28%,33%,44%,39%,32%,28%,39%,42%,46%,47%,39%,42%,37%,32%,32%,26%,32%,33%,32%,28%,32%,19%,32%,32%,35%,33%,16%,23%,21%,21%,26%,23%,25%,28%,18%,16%,23%,19%,11%,11%,14%,23%,16%,18%,18%,11%,,,14%,9%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,50%,43%,,,55%,60%,52%,43%,47%,36%,45%,52%,28%,28%,34%,45%,38%,33%,28%,38%,43%,45%,48%,38%,41%,36%,31%,31%,26%,31%,33%,31%,28%,31%,19%,31%,33%,36%,33%,16%,22%,21%,21%,26%,24%,24%,29%,17%,17%,22%,19%,12%,12%,16%,22%,17%,17%,17%,10%,,,14%,9%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,51%,42%,,,54%,61%,53%,44%,46%,37%,44%,51%,27%,29%,34%,46%,39%,32%,27%,39%,42%,44%,47%,39%,42%,37%,31%,32%,25%,31%,32%,32%,29%,31%,19%,31%,34%,37%,34%,17%,22%,20%,20%,25%,24%,24%,31%,19%,17%,24%,20%,12%,12%,15%,22%,17%,17%,19%,10%,,,14%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,50%,42%,,,55%,62%,53%,45%,45%,38%,43%,50%,27%,30%,33%,47%,40%,32%,27%,38%,42%,43%,47%,38%,42%,37%,32%,33%,25%,30%,33%,33%,28%,30%,18%,30%,33%,37%,33%,18%,22%,20%,20%,27%,23%,23%,30%,18%,18%,23%,20%,12%,12%,15%,22%,17%,17%,18%,10%,,,13%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,51%,43%,,,54%,61%,52%,44%,46%,38%,43%,49%,28%,31%,34%,46%,39%,33%,26%,39%,41%,44%,48%,39%,43%,36%,31%,33%,25%,30%,34%,33%,28%,30%,18%,30%,34%,36%,33%,18%,23%,21%,20%,26%,25%,23%,30%,18%,18%,23%,20%,11%,11%,15%,21%,16%,16%,18%,10%,,,13%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,52%,44%,,,53%,61%,53%,44%,45%,37%,42%,48%,29%,31%,34%,45%,39%,32%,27%,39%,40%,44%,47%,40%,42%,35%,32%,34%,26%,31%,35%,32%,27%,29%,18%,31%,35%,35%,34%,18%,23%,23%,19%,26%,24%,24%,29%,18%,18%,24%,19%,11%,11%,15%,21%,16%,16%,18%,10%,,,13%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,43%,,,54%,60%,54%,44%,46%,38%,43%,49%,30%,30%,33%,44%,38%,32%,27%,38%,40%,44%,46%,40%,41%,35%,32%,33%,25%,30%,35%,32%,27%,29%,19%,30%,35%,35%,35%,17%,22%,24%,21%,25%,24%,24%,29%,17%,17%,24%,19%,11%,11%,14%,21%,16%,16%,17%,10%,,,13%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,44%,,,55%,59%,55%,45%,45%,38%,42%,50%,30%,30%,34%,44%,39%,33%,28%,38%,39%,44%,47%,39%,41%,36%,31%,33%,27%,30%,34%,33%,27%,28%,19%,30%,34%,36%,34%,17%,22%,23%,20%,25%,23%,23%,28%,17%,17%,25%,19%,12%,11%,14%,20%,16%,17%,17%,9%,,,12%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,43%,,,55%,58%,54%,46%,46%,38%,42%,51%,31%,29%,35%,43%,38%,32%,28%,37%,38%,43%,46%,38%,42%,35%,31%,32%,28%,31%,35%,32%,26%,28%,18%,29%,34%,35%,35%,17%,23%,25%,20%,25%,25%,23%,28%,17%,18%,25%,18%,14%,11%,14%,20%,17%,17%,17%,9%,,,12%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,42%,,,55%,59%,53%,45%,45%,39%,42%,50%,30%,30%,35%,42%,38%,32%,27%,36%,38%,42%,45%,38%,41%,35%,30%,32%,29%,30%,35%,32%,26%,27%,18%,29%,33%,36%,35%,17%,24%,24%,21%,26%,26%,23%,27%,17%,18%,24%,18%,14%,11%,15%,21%,18%,17%,17%,9%,,,12%,8%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,43%,,,54%,60%,52%,46%,46%,40%,43%,51%,30%,31%,34%,43%,37%,31%,27%,37%,37%,43%,45%,37%,42%,36%,31%,31%,28%,30%,34%,33%,25%,27%,18%,28%,33%,36%,36%,18%,24%,24%,22%,25%,25%,22%,27%,16%,19%,24%,18%,13%,10%,15%,22%,18%,16%,16%,9%,,,12%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,54%,59%,53%,46%,47%,41%,44%,51%,31%,31%,35%,44%,37%,31%,26%,37%,38%,43%,44%,37%,41%,35%,31%,31%,28%,31%,34%,34%,25%,28%,18%,28%,32%,35%,35%,18%,24%,24%,24%,25%,25%,24%,26%,16%,19%,25%,18%,13%,10%,15%,22%,19%,18%,16%,9%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,54%,59%,54%,45%,48%,41%,45%,52%,30%,32%,35%,45%,36%,30%,28%,36%,39%,43%,45%,36%,41%,36%,30%,32%,29%,32%,33%,33%,25%,28%,17%,28%,33%,35%,35%,19%,23%,23%,23%,25%,25%,23%,28%,16%,19%,25%,17%,13%,10%,14%,22%,20%,17%,16%,10%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,54%,60%,53%,44%,47%,41%,44%,53%,30%,33%,36%,44%,36%,30%,29%,36%,39%,44%,46%,36%,41%,37%,30%,31%,30%,33%,33%,33%,24%,27%,19%,27%,34%,34%,34%,19%,24%,24%,23%,24%,24%,24%,27%,16%,19%,24%,19%,13%,11%,14%,21%,20%,17%,16%,10%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,54%,59%,54%,44%,46%,42%,45%,52%,31%,32%,35%,45%,35%,31%,28%,37%,38%,44%,45%,35%,42%,38%,30%,32%,31%,34%,32%,32%,25%,27%,18%,27%,34%,34%,34%,18%,24%,24%,23%,25%,25%,24%,27%,15%,18%,24%,18%,14%,11%,14%,23%,20%,17%,15%,10%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,54%,58%,53%,44%,46%,43%,44%,53%,32%,32%,35%,46%,36%,31%,28%,38%,39%,44%,44%,35%,42%,38%,29%,33%,31%,33%,32%,32%,26%,28%,18%,26%,33%,33%,33%,18%,25%,25%,22%,25%,25%,24%,26%,15%,18%,24%,18%,14%,11%,14%,22%,21%,17%,15%,11%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,53%,59%,53%,44%,47%,42%,44%,53%,32%,32%,34%,45%,36%,30%,29%,37%,40%,44%,44%,34%,41%,37%,29%,34%,30%,33%,32%,32%,27%,27%,19%,26%,33%,33%,33%,19%,26%,25%,22%,25%,26%,23%,27%,15%,18%,23%,18%,14%,11%,14%,22%,21%,,16%,12%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,53%,59%,53%,45%,46%,42%,43%,54%,31%,32%,34%,45%,36%,30%,30%,36%,39%,43%,43%,34%,41%,36%,28%,35%,30%,32%,31%,31%,27%,27%,19%,26%,32%,32%,32%,20%,27%,24%,22%,24%,27%,23%,27%,15%,18%,23%,18%,15%,11%,14%,23%,20%,,16%,12%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,52%,60%,52%,44%,47%,43%,43%,55%,32%,32%,33%,45%,36%,31%,31%,37%,40%,44%,43%,33%,40%,36%,28%,35%,29%,32%,31%,31%,27%,27%,20%,27%,33%,33%,32%,20%,27%,24%,21%,24%,27%,23%,27%,15%,17%,23%,17%,15%,11%,13%,23%,20%,,16%,12%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,53%,61%,51%,43%,47%,42%,42%,55%,32%,32%,33%,46%,36%,30%,30%,38%,39%,45%,43%,33%,39%,37%,29%,34%,29%,32%,32%,30%,28%,26%,21%,26%,33%,33%,32%,20%,26%,24%,21%,24%,26%,22%,28%,14%,17%,22%,17%,14%,11%,13%,22%,20%,,16%,12%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,52%,60%,51%,44%,47%,42%,42%,56%,31%,32%,32%,45%,36%,31%,30%,39%,40%,44%,43%,34%,40%,38%,29%,34%,29%,32%,31%,30%,27%,26%,21%,26%,32%,32%,31%,19%,26%,23%,21%,23%,26%,22%,27%,14%,17%,22%,18%,14%,10%,13%,22%,19%,,16%,12%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,51%,60%,50%,44%,47%,41%,42%,55%,32%,32%,33%,45%,37%,31%,29%,38%,40%,45%,42%,33%,40%,37%,28%,35%,28%,33%,31%,29%,27%,27%,21%,26%,33%,32%,31%,19%,26%,24%,22%,24%,27%,23%,27%,14%,17%,22%,18%,14%,12%,13%,22%,19%,,15%,12%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,51%,61%,49%,43%,47%,42%,43%,56%,33%,32%,33%,44%,37%,32%,29%,39%,39%,46%,42%,34%,39%,38%,28%,34%,28%,33%,32%,30%,27%,27%,22%,27%,34%,32%,30%,19%,25%,25%,22%,24%,28%,24%,27%,14%,16%,23%,18%,14%,11%,13%,22%,19%,,15%,11%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,60%,49%,44%,48%,42%,44%,55%,34%,31%,32%,45%,38%,31%,29%,39%,39%,45%,41%,34%,39%,38%,28%,34%,28%,34%,31%,30%,26%,26%,21%,26%,35%,31%,31%,19%,25%,25%,21%,24%,28%,25%,26%,14%,16%,22%,19%,14%,11%,12%,21%,19%,,16%,11%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,60%,49%,43%,48%,43%,44%,56%,35%,31%,33%,46%,37%,31%,28%,40%,38%,44%,41%,35%,40%,37%,27%,33%,27%,35%,31%,30%,26%,27%,22%,26%,35%,31%,31%,19%,25%,26%,22%,23%,27%,26%,26%,14%,16%,22%,20%,14%,11%,12%,,19%,,16%,11%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,44%,,43%,45%,55%,35%,32%,33%,45%,37%,30%,28%,40%,39%,45%,40%,34%,39%,37%,27%,34%,27%,34%,32%,29%,26%,27%,22%,27%,34%,32%,30%,20%,24%,26%,22%,23%,28%,27%,26%,13%,17%,22%,20%,13%,11%,12%,,18%,,16%,11%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,45%,,43%,46%,54%,36%,33%,34%,45%,37%,31%,28%,41%,39%,45%,40%,35%,40%,36%,28%,35%,27%,34%,31%,30%,25%,28%,22%,28%,35%,31%,31%,19%,24%,25%,23%,23%,28%,28%,25%,13%,18%,23%,19%,13%,11%,12%,,19%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,44%,,43%,46%,54%,37%,33%,35%,44%,38%,32%,29%,42%,38%,45%,40%,35%,39%,36%,27%,35%,26%,33%,32%,31%,25%,27%,21%,29%,36%,31%,32%,19%,24%,26%,23%,23%,27%,29%,25%,13%,18%,23%,19%,13%,12%,13%,,19%,,17%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,60%,,45%,,44%,47%,54%,36%,33%,34%,45%,39%,33%,28%,42%,39%,46%,40%,34%,39%,35%,27%,34%,26%,33%,32%,31%,25%,27%,21%,28%,35%,32%,33%,19%,25%,26%,22%,22%,27%,28%,25%,13%,18%,22%,20%,13%,12%,13%,,20%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,59%,,45%,,43%,47%,55%,37%,33%,34%,44%,40%,34%,28%,42%,38%,45%,40%,35%,38%,35%,27%,35%,27%,33%,31%,30%,24%,27%,21%,29%,36%,33%,34%,19%,24%,26%,23%,23%,27%,29%,24%,13%,17%,23%,20%,13%,12%,13%,,20%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,60%,,45%,,44%,46%,54%,37%,33%,33%,44%,39%,33%,28%,43%,38%,45%,39%,34%,38%,34%,26%,34%,26%,33%,31%,30%,24%,26%,21%,29%,37%,32%,33%,18%,24%,25%,23%,23%,26%,29%,25%,13%,17%,23%,21%,13%,11%,13%,,21%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,60%,,44%,,44%,47%,53%,36%,33%,33%,43%,39%,33%,27%,42%,39%,44%,40%,34%,39%,34%,26%,34%,27%,34%,31%,31%,25%,26%,20%,28%,38%,32%,33%,18%,24%,25%,23%,23%,26%,28%,25%,14%,17%,24%,20%,12%,12%,12%,,22%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,44%,,45%,47%,54%,37%,33%,33%,43%,38%,34%,28%,42%,39%,45%,39%,35%,38%,34%,26%,34%,28%,35%,30%,31%,25%,26%,20%,28%,37%,31%,33%,18%,24%,26%,22%,22%,26%,28%,25%,13%,18%,24%,20%,12%,12%,12%,,21%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,44%,,46%,48%,53%,38%,32%,33%,42%,39%,34%,28%,41%,39%,44%,39%,36%,39%,33%,26%,33%,28%,34%,31%,31%,24%,26%,20%,28%,38%,32%,32%,19%,23%,26%,23%,22%,26%,28%,24%,13%,18%,24%,20%,12%,12%,12%,,21%,,16%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,62%,,44%,,45%,48%,54%,37%,33%,33%,42%,38%,34%,29%,41%,38%,45%,38%,35%,38%,33%,25%,33%,29%,35%,31%,31%,24%,26%,21%,29%,37%,33%,32%,19%,24%,25%,23%,22%,26%,27%,24%,13%,18%,24%,20%,12%,12%,12%,,21%,,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,62%,,43%,,46%,49%,54%,37%,33%,33%,42%,39%,34%,28%,40%,38%,45%,39%,35%,38%,34%,25%,34%,29%,35%,30%,32%,24%,26%,21%,28%,37%,33%,33%,18%,24%,25%,23%,22%,26%,27%,24%,13%,17%,24%,20%,13%,12%,12%,,22%,,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,44%,,46%,49%,54%,37%,32%,32%,43%,39%,33%,28%,41%,38%,44%,39%,34%,39%,34%,25%,33%,29%,35%,30%,32%,24%,26%,20%,29%,37%,32%,32%,19%,24%,25%,24%,22%,26%,27%,24%,13%,17%,25%,19%,13%,12%,12%,,23%,,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,62%,,45%,,46%,49%,53%,36%,32%,33%,44%,38%,33%,28%,41%,37%,44%,39%,34%,38%,34%,24%,34%,30%,35%,30%,32%,23%,26%,20%,29%,36%,33%,32%,20%,23%,24%,24%,21%,27%,27%,23%,13%,17%,24%,19%,13%,12%,12%,,22%,,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,62%,,45%,,46%,49%,54%,36%,33%,33%,44%,39%,33%,27%,41%,38%,43%,39%,34%,38%,35%,24%,34%,29%,35%,29%,32%,23%,25%,20%,28%,36%,33%,32%,20%,23%,25%,24%,21%,26%,26%,23%,13%,17%,24%,19%,14%,12%,12%,,22%,,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,61%,,45%,,47%,49%,53%,35%,32%,33%,45%,39%,32%,27%,41%,38%,43%,40%,34%,38%,35%,25%,34%,30%,34%,29%,31%,23%,26%,20%,28%,35%,32%,31%,20%,23%,25%,25%,21%,26%,27%,24%,12%,18%,24%,19%,14%,11%,11%,,23%,,15%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,62%,,44%,,47%,48%,53%,36%,33%,34%,45%,39%,33%,27%,41%,37%,43%,39%,34%,37%,36%,25%,34%,30%,34%,29%,31%,23%,26%,21%,28%,36%,32%,31%,20%,23%,25%,25%,21%,26%,27%,24%,12%,18%,24%,19%,13%,11%,11%,,23%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,44%,,48%,48%,53%,36%,34%,35%,46%,39%,33%,28%,41%,37%,43%,39%,35%,37%,36%,24%,35%,31%,34%,30%,32%,22%,27%,20%,28%,37%,32%,31%,19%,22%,24%,24%,20%,26%,28%,24%,12%,17%,23%,18%,13%,11%,11%,,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,44%,,47%,48%,53%,36%,34%,34%,46%,38%,32%,27%,40%,36%,42%,38%,35%,36%,36%,24%,34%,30%,34%,29%,31%,22%,26%,20%,27%,36%,31%,30%,19%,22%,24%,24%,20%,25%,27%,24%,13%,17%,23%,18%,13%,12%,11%,,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,45%,,47%,49%,53%,36%,34%,35%,47%,39%,32%,28%,40%,37%,42%,38%,35%,36%,36%,24%,34%,30%,34%,29%,32%,22%,26%,21%,27%,36%,31%,31%,19%,23%,24%,24%,20%,25%,27%,24%,14%,18%,23%,18%,13%,12%,11%,,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,45%,,48%,50%,53%,36%,35%,35%,48%,39%,33%,28%,41%,37%,43%,39%,36%,36%,36%,24%,34%,30%,35%,29%,32%,22%,26%,22%,27%,37%,32%,31%,19%,24%,24%,24%,20%,25%,27%,25%,14%,18%,23%,18%,13%,12%,12%,,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48%,50%,54%,36%,34%,34%,47%,38%,32%,28%,41%,36%,42%,39%,36%,36%,35%,24%,33%,29%,35%,28%,31%,22%,25%,22%,26%,36%,31%,30%,19%,24%,24%,25%,20%,25%,26%,25%,14%,18%,23%,18%,13%,12%,12%,,22%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48%,50%,53%,36%,34%,35%,48%,38%,32%,29%,42%,37%,42%,39%,36%,36%,36%,23%,34%,30%,35%,29%,31%,21%,25%,21%,26%,36%,32%,30%,18%,23%,23%,24%,19%,24%,26%,24%,14%,17%,22%,17%,14%,12%,13%,,21%,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,51%,53%,37%,34%,36%,47%,38%,32%,30%,41%,37%,42%,38%,36%,36%,36%,24%,34%,31%,35%,29%,31%,22%,25%,22%,26%,36%,32%,31%,18%,23%,23%,24%,19%,24%,27%,25%,13%,17%,22%,17%,13%,12%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,51%,53%,36%,33%,36%,47%,39%,31%,30%,41%,36%,43%,38%,35%,35%,35%,24%,34%,31%,34%,29%,31%,23%,25%,22%,26%,35%,31%,31%,18%,23%,23%,24%,19%,24%,27%,25%,13%,17%,22%,17%,13%,12%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46%,51%,53%,36%,34%,36%,46%,39%,32%,29%,41%,37%,43%,38%,36%,35%,35%,25%,34%,31%,34%,28%,31%,23%,25%,22%,25%,35%,31%,31%,18%,23%,23%,25%,19%,24%,26%,25%,13%,17%,22%,17%,13%,12%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,50%,52%,36%,35%,36%,46%,38%,33%,29%,41%,37%,44%,38%,36%,35%,35%,25%,34%,31%,34%,28%,31%,22%,24%,21%,25%,35%,31%,32%,18%,23%,23%,25%,19%,23%,26%,24%,13%,17%,21%,17%,14%,12%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46%,50%,53%,35%,34%,36%,46%,39%,32%,29%,41%,38%,44%,38%,35%,34%,34%,25%,33%,31%,34%,29%,31%,23%,24%,21%,25%,34%,31%,31%,18%,23%,24%,25%,19%,23%,26%,24%,13%,17%,22%,18%,15%,13%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,50%,52%,35%,35%,36%,47%,39%,32%,28%,40%,39%,44%,38%,35%,34%,34%,25%,33%,30%,35%,29%,30%,23%,24%,21%,26%,35%,30%,31%,18%,23%,24%,25%,18%,23%,26%,24%,13%,17%,22%,17%,15%,13%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46%,49%,52%,35%,35%,35%,46%,39%,32%,28%,40%,38%,44%,37%,35%,34%,34%,25%,33%,30%,35%,29%,31%,23%,25%,22%,25%,35%,30%,31%,18%,23%,24%,25%,18%,23%,25%,24%,13%,16%,23%,17%,15%,13%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,49%,51%,36%,35%,35%,46%,39%,32%,29%,41%,39%,44%,38%,35%,33%,33%,25%,32%,30%,35%,29%,31%,23%,24%,23%,26%,34%,30%,31%,19%,23%,23%,24%,18%,23%,25%,23%,13%,16%,23%,17%,14%,13%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,48%,52%,36%,35%,36%,46%,38%,31%,29%,40%,38%,44%,38%,36%,33%,34%,25%,32%,29%,35%,29%,31%,22%,24%,23%,26%,35%,29%,31%,19%,22%,23%,25%,18%,23%,26%,23%,12%,16%,23%,17%,14%,13%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,49%,51%,35%,35%,36%,45%,38%,32%,29%,40%,39%,43%,37%,36%,33%,34%,25%,33%,29%,35%,29%,31%,22%,24%,23%,27%,35%,29%,31%,19%,22%,23%,25%,18%,23%,27%,23%,12%,16%,23%,17%,15%,13%,12%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46%,49%,52%,36%,35%,36%,45%,38%,32%,29%,39%,39%,43%,37%,37%,33%,33%,25%,33%,29%,35%,29%,31%,22%,25%,23%,26%,34%,29%,31%,18%,23%,23%,25%,18%,23%,26%,23%,12%,16%,23%,18%,15%,13%,11%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,50%,52%,36%,35%,37%,45%,37%,32%,29%,40%,40%,43%,37%,37%,33%,33%,25%,33%,29%,35%,29%,30%,22%,24%,23%,26%,35%,29%,30%,18%,23%,23%,24%,18%,23%,26%,23%,12%,16%,23%,17%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,50%,52%,36%,34%,36%,45%,38%,33%,29%,40%,41%,42%,36%,37%,34%,34%,26%,33%,28%,34%,29%,30%,22%,24%,23%,27%,34%,29%,30%,18%,22%,22%,24%,18%,22%,26%,22%,12%,16%,23%,17%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,50%,51%,37%,34%,36%,44%,38%,32%,30%,40%,40%,43%,36%,37%,34%,33%,26%,32%,28%,34%,29%,30%,21%,24%,23%,26%,34%,30%,30%,18%,22%,22%,24%,19%,22%,26%,22%,12%,15%,23%,17%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,49%,51%,36%,35%,36%,45%,39%,32%,30%,40%,41%,42%,36%,36%,34%,34%,26%,33%,28%,34%,29%,31%,21%,25%,23%,27%,34%,31%,31%,19%,22%,22%,24%,19%,22%,25%,22%,12%,16%,23%,17%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47%,49%,51%,36%,35%,35%,45%,39%,32%,30%,40%,41%,42%,37%,36%,34%,34%,26%,33%,28%,34%,29%,31%,21%,24%,23%,27%,34%,30%,30%,18%,23%,22%,24%,18%,22%,26%,22%,12%,16%,23%,18%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49%,51%,37%,35%,35%,46%,38%,32%,30%,41%,42%,42%,37%,37%,34%,33%,26%,32%,28%,34%,28%,31%,21%,24%,22%,27%,34%,30%,30%,18%,22%,22%,23%,18%,22%,26%,22%,12%,16%,22%,18%,15%,12%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,36%,35%,35%,46%,38%,32%,30%,40%,41%,42%,37%,36%,34%,33%,26%,32%,29%,34%,29%,31%,21%,25%,22%,27%,34%,30%,30%,18%,22%,22%,24%,18%,21%,26%,22%,12%,17%,22%,17%,16%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,37%,34%,34%,47%,39%,33%,30%,40%,42%,43%,37%,36%,34%,34%,26%,32%,30%,34%,29%,30%,20%,25%,22%,28%,34%,30%,30%,18%,22%,22%,24%,18%,21%,25%,22%,12%,16%,22%,17%,16%,13%,,,,,,,,,,,,,,,,,,,,,,,,
