id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
298855,15,BlockedShot,0.7969999694824219,0.30700000762939456,0.009780646301805973,Alexandr Zotov,h,2820,FromCorner,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Aleksey Gritsaenko,HeadPass
298856,22,BlockedShot,0.9490000152587891,0.5459999847412109,0.06823595613241196,Aleksandr Kutjin,h,4577,OpenPlay,2018,Head,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Mikhail Kostyukov,OffsidePass
298864,39,MissedShots,0.77,0.5609999847412109,0.011938236653804779,Aleksandr Kutjin,h,4577,OpenPlay,2018,LeftFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,Aerial
298865,41,BlockedShot,0.835,0.2560000038146973,0.024080561473965645,Fegor Ogude,h,2836,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Aleksandr Kutjin,Pass
298866,41,SavedShot,0.899000015258789,0.5590000152587891,0.058184415102005005,Aleksey Gritsaenko,h,5927,FromCorner,2018,Head,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Alexandr Zotov,Cross
298871,56,SavedShot,0.875999984741211,0.3340000152587891,0.06032941862940788,Oleg Danchenko,h,5893,OpenPlay,2018,LeftFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Aleksandr Kutjin,Pass
298872,58,MissedShots,0.855999984741211,0.4779999923706055,0.05785779654979706,Fegor Ogude,h,2836,SetPiece,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Alexandr Zotov,Cross
298873,62,Goal,0.88,0.5370000076293945,0.0461958609521389,Alexander Sobolev,h,5397,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,Aerial
298874,65,Goal,0.915,0.475,0.36129072308540344,Alexander Sobolev,h,5397,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Aleksandr Kutjin,Cross
298875,71,SavedShot,0.9159999847412109,0.549000015258789,0.1059192344546318,Aleksey Gritsaenko,h,5927,SetPiece,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Alexandr Zotov,Chipped
298876,74,SavedShot,0.865999984741211,0.7530000305175781,0.03766806796193123,Alexandr Zotov,h,2820,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,None
298877,81,SavedShot,0.9059999847412109,0.5609999847412109,0.40802061557769775,Alexander Sobolev,h,5397,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Alexandr Zotov,Pass
298878,81,Goal,0.8159999847412109,0.524000015258789,0.0652177557349205,Fegor Ogude,h,2836,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,None
298879,84,BlockedShot,0.8040000152587891,0.4179999923706055,0.05855141952633858,Maksim Semakin,h,3149,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Alexander Sobolev,Pass
298880,88,BlockedShot,0.9290000152587891,0.3120000076293945,0.09628206491470337,Ali Gadzhibekov,h,2954,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Oleg Danchenko,Pass
298854,5,MissedShots,0.6909999847412109,0.5990000152587891,0.011791624128818512,Kamil Zakirov,a,5524,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Vladislav Kulik,Pass
298857,25,MissedShots,0.775,0.3120000076293945,0.01748194359242916,Apti Ahyadov,a,2870,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,None
298858,26,MissedShots,0.7219999694824218,0.3579999923706055,0.03772341087460518,Andrés Ponce,a,1811,DirectFreekick,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,Standard
298859,32,BlockedShot,0.7230000305175781,0.5640000152587891,0.015200458467006683,Kamil Zakirov,a,5524,OpenPlay,2018,LeftFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,BallRecovery
298860,34,BlockedShot,0.7980000305175782,0.29700000762939455,0.061086755245923996,Kamil Zakirov,a,5524,DirectFreekick,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,Standard
298861,34,BlockedShot,0.8959999847412109,0.37900001525878907,0.013726736418902874,Pavel Kaloshin,a,6848,FromCorner,2018,Head,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Kamil Zakirov,Cross
298862,34,Goal,0.9569999694824218,0.4929999923706055,0.6479959487915039,Pavel Dolgov,a,3069,FromCorner,2018,LeftFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Pavel Kaloshin,Rebound
298863,37,MissedShots,0.8690000152587891,0.36700000762939455,0.09076821804046631,Andrés Ponce,a,1811,OpenPlay,2018,LeftFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Kamil Zakirov,Pass
298867,48,MissedShots,0.8690000152587891,0.4370000076293945,0.04630563035607338,Andrés Ponce,a,1811,FromCorner,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Kamil Zakirov,Cross
298868,49,MissedShots,0.7469999694824219,0.59,0.02557276003062725,Pavel Dolgov,a,3069,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Evgeniy Gapon,Pass
298869,50,BlockedShot,0.759000015258789,0.5429999923706055,0.026575004681944847,Ivan Ivanchenko,a,6373,OpenPlay,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Kamil Zakirov,Pass
298870,55,BlockedShot,0.749000015258789,0.445,0.058232203125953674,Andrés Ponce,a,1811,DirectFreekick,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,,Standard
298881,90,BlockedShot,0.8590000152587891,0.33299999237060546,0.037016574293375015,Juan Eduardo Lescano,a,5919,FromCorner,2018,RightFoot,9155,FC Yenisey Krasnoyarsk,Anzhi Makhachkala,3,1,2019-05-03 12:00:00,Evgeniy Gapon,HeadPass
