id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
318371,0,SavedShot,0.8169999694824219,0.784000015258789,0.01364747155457735,Mathias Normann,h,7470,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Roman Eremenko,Chipped
318372,6,MissedShots,0.909000015258789,0.7080000305175781,0.057393837720155716,Eldor Shomurodov,h,5954,OpenPlay,2019,LeftFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Khoren Bayramyan,LayOff
318373,8,SavedShot,0.7730000305175782,0.4279999923706055,0.028271513059735298,Mathias Normann,h,7470,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,,BallRecovery
318376,36,MissedShots,0.8630000305175781,0.435,0.042837806046009064,Ivelin Popov,h,2817,FromCorner,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Evgeniy Chernov,Cross
318377,38,BlockedShot,0.8430000305175781,0.5790000152587891,0.0674048662185669,Mathias Normann,h,7470,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Eldor Shomurodov,Pass
318378,38,SavedShot,0.8530000305175781,0.345,0.04718303307890892,Roman Eremenko,h,2884,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Aleksei Kozlov,Pass
318379,41,SavedShot,0.8090000152587891,0.66,0.026107149198651314,Aleksey Ionov,h,2751,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Khoren Bayramyan,Pass
318381,45,BlockedShot,0.779000015258789,0.6370000076293946,0.06702147424221039,Ivelin Popov,h,2817,DirectFreekick,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,,Standard
318383,52,SavedShot,0.7519999694824219,0.6,0.018625516444444656,Roman Eremenko,h,2884,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Aleksey Ionov,Pass
318384,53,SavedShot,0.7530000305175781,0.33299999237060546,0.016791827976703644,Roman Eremenko,h,2884,OpenPlay,2019,RightFoot,11092,FC Rostov,FK Akhmat,2,1,2019-09-16 17:30:00,Aleksey Ionov,Pass
