id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
153878,6,Goal,0.875999984741211,0.46599998474121096,0.12496383488178253,Gonzalo Higuaín,h,1293,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Miralem Pjanic,Throughball
153880,13,MissedShots,0.9069999694824219,0.435,0.09108151495456696,Stephan Lichtsteiner,h,1303,FromCorner,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Stefano Sturaro,HeadPass
153881,15,MissedShots,0.92,0.5259999847412109,0.06370968371629715,Gonzalo Higuaín,h,1293,OpenPlay,2016,Head,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Sami Khedira,Aerial
153883,23,SavedShot,0.735999984741211,0.5420000076293945,0.023193975910544395,Claudio Marchisio,h,1300,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Kwadwo Asamoah,Pass
153886,26,BlockedShot,0.8480000305175781,0.639000015258789,0.07028435915708542,Miralem Pjanic,h,1290,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,,Dispossessed
153887,31,BlockedShot,0.8059999847412109,0.5329999923706055,0.060898106545209885,Kwadwo Asamoah,h,1587,OpenPlay,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,,None
153888,32,BlockedShot,0.8380000305175781,0.625999984741211,0.07385894656181335,Paulo Dybala,h,1294,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Gonzalo Higuaín,Pass
153889,40,Goal,0.885,0.5,0.7612988352775574,Paulo Dybala,h,1294,Penalty,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,,Standard
153891,46,BlockedShot,0.89,0.5479999923706055,0.022244766354560852,Giorgio Chiellini,h,1576,SetPiece,2016,Head,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Miralem Pjanic,Aerial
153892,54,Goal,0.9490000152587891,0.5420000076293945,0.5552590489387512,Gonzalo Higuaín,h,1293,OpenPlay,2016,Head,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Stephan Lichtsteiner,Cross
153893,56,MissedShots,0.8019999694824219,0.4179999923706055,0.04192303866147995,Miralem Pjanic,h,1290,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,,None
153895,69,MissedShots,0.855999984741211,0.6140000152587891,0.11677906662225723,Paulo Dybala,h,1294,OpenPlay,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Sami Khedira,Pass
153896,72,MissedShots,0.7580000305175781,0.5070000076293946,0.025729449465870857,Claudio Marchisio,h,1300,OpenPlay,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Juan Cuadrado,Pass
153879,9,BlockedShot,0.7280000305175781,0.5179999923706055,0.05070345103740692,Federico Viviani,a,1456,DirectFreekick,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,,Standard
153882,18,SavedShot,0.8490000152587891,0.705999984741211,0.029569128528237343,Federico Di Francesco,a,1449,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Blerim Dzemaili,Pass
153884,24,BlockedShot,0.7280000305175781,0.590999984741211,0.01627531088888645,Federico Viviani,a,1456,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Ladislav Krejci,Pass
153885,25,MissedShots,0.8019999694824219,0.56,0.045923862606287,Ladislav Krejci,a,1447,OpenPlay,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Federico Di Francesco,Pass
153890,43,SavedShot,0.8380000305175781,0.6509999847412109,0.045491963624954224,Blerim Dzemaili,a,1444,OpenPlay,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Federico Di Francesco,TakeOn
153894,61,MissedShots,0.794000015258789,0.39099998474121095,0.024368891492486,Blerim Dzemaili,a,1444,OpenPlay,2016,RightFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,,None
153897,79,BlockedShot,0.7480000305175781,0.5429999923706055,0.02059667930006981,Federico Viviani,a,1456,OpenPlay,2016,LeftFoot,3529,Juventus,Bologna,3,0,2017-01-08 23:45:00,Godfred Donsah,Pass
