id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime
16664,False,74,Southampton,SOU,90,Watford,WAT,None,None,None,None,2022-03-12 01:00:00
16665,False,81,West Ham,WHU,71,Aston Villa,AVL,None,None,None,None,2022-03-12 01:00:00
16666,False,71,Aston Villa,AVL,83,Arsenal,ARS,None,None,None,None,2022-03-19 01:00:00
16667,False,92,Burnley,BUR,74,Southampton,SOU,None,None,None,None,2022-03-19 01:00:00
16668,False,75,Leicester,LEI,244,Brentford,BRE,None,None,None,None,2022-03-19 01:00:00
16669,False,87,Liverpool,LIV,89,Manchester United,MUN,None,None,None,None,2022-03-19 01:00:00
16670,False,88,Manchester City,MCI,220,Brighton,BRI,None,None,None,None,2022-03-19 01:00:00
16671,False,86,Newcastle United,NEW,78,Crystal Palace,CRY,None,None,None,None,2022-03-19 01:00:00
16672,False,79,Norwich,NOR,80,Chelsea,CHE,None,None,None,None,2022-03-19 01:00:00
16673,False,82,Tottenham,TOT,81,West Ham,WHU,None,None,None,None,2022-03-19 01:00:00
16674,False,90,Watford,WAT,72,Everton,EVE,None,None,None,None,2022-03-19 01:00:00
16675,False,229,Wolverhampton Wanderers,WOL,245,Leeds,LED,None,None,None,None,2022-03-19 01:00:00
16676,False,229,Wolverhampton Wanderers,WOL,71,Aston Villa,AVL,None,None,None,None,2022-04-02 00:00:00
16677,False,81,West Ham,WHU,72,Everton,EVE,None,None,None,None,2022-04-02 00:00:00
16678,False,82,Tottenham,TOT,86,Newcastle United,NEW,None,None,None,None,2022-04-02 00:00:00
16679,False,89,Manchester United,MUN,75,Leicester,LEI,None,None,None,None,2022-04-02 00:00:00
16680,False,87,Liverpool,LIV,90,Watford,WAT,None,None,None,None,2022-04-02 00:00:00
16681,False,245,Leeds,LED,74,Southampton,SOU,None,None,None,None,2022-04-02 00:00:00
16682,False,78,Crystal Palace,CRY,83,Arsenal,ARS,None,None,None,None,2022-04-02 00:00:00
16683,False,80,Chelsea,CHE,244,Brentford,BRE,None,None,None,None,2022-04-02 00:00:00
16684,False,92,Burnley,BUR,88,Manchester City,MCI,None,None,None,None,2022-04-02 00:00:00
16685,False,220,Brighton,BRI,79,Norwich,NOR,None,None,None,None,2022-04-02 00:00:00
16686,False,90,Watford,WAT,245,Leeds,LED,None,None,None,None,2022-04-09 00:00:00
16687,False,74,Southampton,SOU,80,Chelsea,CHE,None,None,None,None,2022-04-09 00:00:00
16688,False,79,Norwich,NOR,92,Burnley,BUR,None,None,None,None,2022-04-09 00:00:00
16689,False,86,Newcastle United,NEW,229,Wolverhampton Wanderers,WOL,None,None,None,None,2022-04-09 00:00:00
16690,False,88,Manchester City,MCI,87,Liverpool,LIV,None,None,None,None,2022-04-09 00:00:00
16691,False,75,Leicester,LEI,78,Crystal Palace,CRY,None,None,None,None,2022-04-09 00:00:00
16692,False,72,Everton,EVE,89,Manchester United,MUN,None,None,None,None,2022-04-09 00:00:00
16693,False,244,Brentford,BRE,81,West Ham,WHU,None,None,None,None,2022-04-09 00:00:00
16694,False,71,Aston Villa,AVL,82,Tottenham,TOT,None,None,None,None,2022-04-09 00:00:00
16695,False,83,Arsenal,ARS,220,Brighton,BRI,None,None,None,None,2022-04-09 00:00:00
16696,False,229,Wolverhampton Wanderers,WOL,88,Manchester City,MCI,None,None,None,None,2022-04-16 00:00:00
16697,False,81,West Ham,WHU,92,Burnley,BUR,None,None,None,None,2022-04-16 00:00:00
16698,False,90,Watford,WAT,244,Brentford,BRE,None,None,None,None,2022-04-16 00:00:00
16699,False,82,Tottenham,TOT,220,Brighton,BRI,None,None,None,None,2022-04-16 00:00:00
16700,False,74,Southampton,SOU,83,Arsenal,ARS,None,None,None,None,2022-04-16 00:00:00
16701,False,86,Newcastle United,NEW,75,Leicester,LEI,None,None,None,None,2022-04-16 00:00:00
16702,False,89,Manchester United,MUN,79,Norwich,NOR,None,None,None,None,2022-04-16 00:00:00
16703,False,245,Leeds,LED,80,Chelsea,CHE,None,None,None,None,2022-04-16 00:00:00
16704,False,72,Everton,EVE,78,Crystal Palace,CRY,None,None,None,None,2022-04-16 00:00:00
16705,False,71,Aston Villa,AVL,87,Liverpool,LIV,None,None,None,None,2022-04-16 00:00:00
16706,False,79,Norwich,NOR,86,Newcastle United,NEW,None,None,None,None,2022-04-23 00:00:00
16707,False,88,Manchester City,MCI,90,Watford,WAT,None,None,None,None,2022-04-23 00:00:00
16708,False,87,Liverpool,LIV,72,Everton,EVE,None,None,None,None,2022-04-23 00:00:00
16709,False,75,Leicester,LEI,71,Aston Villa,AVL,None,None,None,None,2022-04-23 00:00:00
16710,False,78,Crystal Palace,CRY,245,Leeds,LED,None,None,None,None,2022-04-23 00:00:00
16711,False,80,Chelsea,CHE,81,West Ham,WHU,None,None,None,None,2022-04-23 00:00:00
16712,False,92,Burnley,BUR,229,Wolverhampton Wanderers,WOL,None,None,None,None,2022-04-23 00:00:00
16713,False,220,Brighton,BRI,74,Southampton,SOU,None,None,None,None,2022-04-23 00:00:00
16714,False,244,Brentford,BRE,82,Tottenham,TOT,None,None,None,None,2022-04-23 00:00:00
16715,False,83,Arsenal,ARS,89,Manchester United,MUN,None,None,None,None,2022-04-23 00:00:00
16716,False,229,Wolverhampton Wanderers,WOL,220,Brighton,BRI,None,None,None,None,2022-04-30 00:00:00
16717,False,81,West Ham,WHU,83,Arsenal,ARS,None,None,None,None,2022-04-30 00:00:00
16718,False,90,Watford,WAT,92,Burnley,BUR,None,None,None,None,2022-04-30 00:00:00
16719,False,82,Tottenham,TOT,75,Leicester,LEI,None,None,None,None,2022-04-30 00:00:00
16720,False,74,Southampton,SOU,78,Crystal Palace,CRY,None,None,None,None,2022-04-30 00:00:00
16721,False,86,Newcastle United,NEW,87,Liverpool,LIV,None,None,None,None,2022-04-30 00:00:00
16722,False,89,Manchester United,MUN,244,Brentford,BRE,None,None,None,None,2022-04-30 00:00:00
16723,False,245,Leeds,LED,88,Manchester City,MCI,None,None,None,None,2022-04-30 00:00:00
16724,False,72,Everton,EVE,80,Chelsea,CHE,None,None,None,None,2022-04-30 00:00:00
16725,False,71,Aston Villa,AVL,79,Norwich,NOR,None,None,None,None,2022-04-30 00:00:00
16726,False,79,Norwich,NOR,81,West Ham,WHU,None,None,None,None,2022-05-07 00:00:00
16727,False,88,Manchester City,MCI,86,Newcastle United,NEW,None,None,None,None,2022-05-07 00:00:00
16728,False,87,Liverpool,LIV,82,Tottenham,TOT,None,None,None,None,2022-05-07 00:00:00
16729,False,75,Leicester,LEI,72,Everton,EVE,None,None,None,None,2022-05-07 00:00:00
16730,False,78,Crystal Palace,CRY,90,Watford,WAT,None,None,None,None,2022-05-07 00:00:00
16731,False,80,Chelsea,CHE,229,Wolverhampton Wanderers,WOL,None,None,None,None,2022-05-07 00:00:00
16732,False,92,Burnley,BUR,71,Aston Villa,AVL,None,None,None,None,2022-05-07 00:00:00
16733,False,220,Brighton,BRI,89,Manchester United,MUN,None,None,None,None,2022-05-07 00:00:00
16734,False,244,Brentford,BRE,74,Southampton,SOU,None,None,None,None,2022-05-07 00:00:00
16735,False,83,Arsenal,ARS,245,Leeds,LED,None,None,None,None,2022-05-07 00:00:00
16736,False,229,Wolverhampton Wanderers,WOL,79,Norwich,NOR,None,None,None,None,2022-05-15 00:00:00
16737,False,81,West Ham,WHU,88,Manchester City,MCI,None,None,None,None,2022-05-15 00:00:00
16738,False,90,Watford,WAT,75,Leicester,LEI,None,None,None,None,2022-05-15 00:00:00
16739,False,82,Tottenham,TOT,92,Burnley,BUR,None,None,None,None,2022-05-15 00:00:00
16740,False,74,Southampton,SOU,87,Liverpool,LIV,None,None,None,None,2022-05-15 00:00:00
16741,False,86,Newcastle United,NEW,83,Arsenal,ARS,None,None,None,None,2022-05-15 00:00:00
16742,False,89,Manchester United,MUN,80,Chelsea,CHE,None,None,None,None,2022-05-15 00:00:00
16743,False,245,Leeds,LED,220,Brighton,BRI,None,None,None,None,2022-05-15 00:00:00
16744,False,72,Everton,EVE,244,Brentford,BRE,None,None,None,None,2022-05-15 00:00:00
16745,False,71,Aston Villa,AVL,78,Crystal Palace,CRY,None,None,None,None,2022-05-15 00:00:00
16746,False,83,Arsenal,ARS,72,Everton,EVE,None,None,None,None,2022-05-22 01:00:00
16747,False,244,Brentford,BRE,245,Leeds,LED,None,None,None,None,2022-05-22 01:00:00
16748,False,220,Brighton,BRI,81,West Ham,WHU,None,None,None,None,2022-05-22 01:00:00
16749,False,92,Burnley,BUR,86,Newcastle United,NEW,None,None,None,None,2022-05-22 01:00:00
16750,False,80,Chelsea,CHE,90,Watford,WAT,None,None,None,None,2022-05-22 01:00:00
16751,False,78,Crystal Palace,CRY,89,Manchester United,MUN,None,None,None,None,2022-05-22 01:00:00
16752,False,75,Leicester,LEI,74,Southampton,SOU,None,None,None,None,2022-05-22 01:00:00
16753,False,87,Liverpool,LIV,229,Wolverhampton Wanderers,WOL,None,None,None,None,2022-05-22 01:00:00
16754,False,88,Manchester City,MCI,71,Aston Villa,AVL,None,None,None,None,2022-05-22 01:00:00
16755,False,79,Norwich,NOR,82,Tottenham,TOT,None,None,None,None,2022-05-22 01:00:00
