id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime
18173,False,170,Nice,NIC,175,Saint-Etienne,SEN,None,None,None,None,2022-05-07 23:00:00
18174,False,161,Paris Saint Germain,PSG,172,Troyes,TRO,None,None,None,None,2022-05-07 23:00:00
18175,False,177,Reims,REI,210,Lens,LEN,None,None,None,None,2022-05-07 23:00:00
18176,False,180,Metz,MET,178,Lyon,LYO,None,None,None,None,2022-05-07 23:00:00
18177,False,179,Lorient,LOR,164,Marseille,MAR,None,None,None,None,2022-05-07 23:00:00
18178,False,270,Clermont Foot,CLE,166,Montpellier,MPL,None,None,None,None,2022-05-07 23:00:00
18179,False,160,Lille,LIL,171,Monaco,MON,None,None,None,None,2022-05-07 23:00:00
18180,False,167,Angers,ANG,176,Bordeaux,BOR,None,None,None,None,2022-05-07 23:00:00
18181,False,241,Brest,BRE,225,Strasbourg,STR,None,None,None,None,2022-05-07 23:00:00
18182,False,172,Troyes,TRO,210,Lens,LEN,None,None,None,None,2022-05-13 23:00:00
18183,False,225,Strasbourg,STR,270,Clermont Foot,CLE,None,None,None,None,2022-05-13 23:00:00
18184,False,175,Saint-Etienne,SEN,177,Reims,REI,None,None,None,None,2022-05-13 23:00:00
18185,False,176,Bordeaux,BOR,179,Lorient,LOR,None,None,None,None,2022-05-13 23:00:00
18186,False,163,Rennes,REN,164,Marseille,MAR,None,None,None,None,2022-05-13 23:00:00
18187,False,170,Nice,NIC,160,Lille,LIL,None,None,None,None,2022-05-13 23:00:00
18188,False,166,Montpellier,MPL,161,Paris Saint Germain,PSG,None,None,None,None,2022-05-13 23:00:00
18189,False,171,Monaco,MON,241,Brest,BRE,None,None,None,None,2022-05-13 23:00:00
18190,False,180,Metz,MET,167,Angers,ANG,None,None,None,None,2022-05-13 23:00:00
18191,False,178,Lyon,LYO,168,Nantes,NAN,None,None,None,None,2022-05-13 23:00:00
18192,False,210,Lens,LEN,171,Monaco,MON,None,None,None,None,2022-05-20 23:00:00
18193,False,160,Lille,LIL,163,Rennes,REN,None,None,None,None,2022-05-20 23:00:00
18194,False,179,Lorient,LOR,172,Troyes,TRO,None,None,None,None,2022-05-20 23:00:00
18195,False,164,Marseille,MAR,225,Strasbourg,STR,None,None,None,None,2022-05-20 23:00:00
18196,False,168,Nantes,NAN,175,Saint-Etienne,SEN,None,None,None,None,2022-05-20 23:00:00
18197,False,161,Paris Saint Germain,PSG,180,Metz,MET,None,None,None,None,2022-05-20 23:00:00
18198,False,177,Reims,REI,170,Nice,NIC,None,None,None,None,2022-05-20 23:00:00
18199,False,270,Clermont Foot,CLE,178,Lyon,LYO,None,None,None,None,2022-05-20 23:00:00
18200,False,241,Brest,BRE,176,Bordeaux,BOR,None,None,None,None,2022-05-20 23:00:00
18201,False,167,Angers,ANG,166,Montpellier,MPL,None,None,None,None,2022-05-20 23:00:00
