id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime,forecast_w,forecast_d,forecast_l
12725,True,174,Toulouse,TOU,181,Dijon,DJN,1,0,1.61998,1.20997,2019-08-17 19:00:00,0.4733,0.2621,0.2646
12726,True,175,Saint-Etienne,SEN,241,Brest,BRE,1,1,2.21564,0.501067,2019-08-18 14:00:00,0.8035,0.1479,0.0486
12727,True,177,Reims,REI,225,Strasbourg,STR,0,0,0.337739,0.560077,2019-08-18 16:00:00,0.1655,0.4741,0.3604
12728,True,163,Rennes,REN,161,Paris Saint Germain,PSG,2,1,1.18588,0.844939,2019-08-18 20:00:00,0.4448,0.3133,0.2419
12730,True,224,Amiens,AMI,168,Nantes,NAN,1,2,0.377125,2.0807,2019-08-24 19:00:00,0.0319,0.1386,0.8295
12731,True,181,Dijon,DJN,176,Bordeaux,BOR,0,2,0.234901,0.626181,2019-08-24 19:00:00,0.1191,0.4808,0.4001
12732,True,167,Angers,ANG,180,Metz,MET,3,0,2.10383,0.147348,2019-08-24 19:00:00,0.8932,0.0961,0.0107
12738,True,241,Brest,BRE,177,Reims,REI,1,0,0.528162,0.792044,2019-08-24 19:00:00,0.2169,0.3879,0.3952
12733,True,171,Monaco,MON,235,Nimes,NIM,2,2,2.40125,2.24062,2019-08-25 14:00:00,0.4153,0.2359,0.3488
12737,True,225,Strasbourg,STR,163,Rennes,REN,0,2,1.62131,0.496085,2019-08-25 16:00:00,0.7085,0.2236,0.0679
12729,True,161,Paris Saint Germain,PSG,174,Toulouse,TOU,4,0,4.70776,0.699812,2019-08-25 20:00:00,0.986,0.0121,0.0019
12736,True,166,Montpellier,MPL,178,Lyon,LYO,1,0,1.89186,1.04285,2019-08-27 18:00:00,0.6042,0.2366,0.1592
12735,True,160,Lille,LIL,175,Saint-Etienne,SEN,3,0,2.66328,0.79996,2019-08-28 18:00:00,0.8211,0.1269,0.052
12734,True,170,Nice,NIC,164,Marseille,MAR,1,2,1.73926,1.647,2019-08-28 20:00:00,0.3767,0.306,0.3173
12747,True,180,Metz,MET,161,Paris Saint Germain,PSG,0,2,0.360572,2.01186,2019-08-30 19:45:00,0.0314,0.1261,0.8425
12744,True,178,Lyon,LYO,176,Bordeaux,BOR,1,1,1.00508,0.962238,2019-08-31 16:30:00,0.355,0.3309,0.3141
12739,True,167,Angers,ANG,181,Dijon,DJN,2,0,1.41921,0.736529,2019-08-31 18:00:00,0.566,0.3658,0.0682
12740,True,174,Toulouse,TOU,224,Amiens,AMI,2,0,1.28893,0.27328,2019-08-31 18:00:00,0.6802,0.2565,0.0633
12743,True,168,Nantes,NAN,166,Montpellier,MPL,1,0,0.825226,0.767321,2019-08-31 18:00:00,0.3351,0.3645,0.3004
12746,True,235,Nimes,NIM,241,Brest,BRE,3,0,2.334,0.8598,2019-08-31 18:00:00,0.7406,0.1678,0.0916
12741,True,177,Reims,REI,160,Lille,LIL,2,0,2.00608,1.66021,2019-09-01 14:00:00,0.4468,0.3079,0.2453
12742,True,163,Rennes,REN,170,Nice,NIC,1,2,0.592177,1.68646,2019-09-01 14:00:00,0.0805,0.2055,0.714
12748,True,225,Strasbourg,STR,171,Monaco,MON,2,2,1.34345,2.87671,2019-09-01 16:00:00,0.0781,0.1603,0.7616
12745,True,164,Marseille,MAR,175,Saint-Etienne,SEN,1,0,0.845557,0.524356,2019-09-01 20:00:00,0.4244,0.3741,0.2015
12755,True,160,Lille,LIL,167,Angers,ANG,2,1,1.4409,0.663848,2019-09-13 17:00:00,0.6031,0.3272,0.0697
12757,True,224,Amiens,AMI,178,Lyon,LYO,2,2,0.384927,1.79736,2019-09-13 18:45:00,0.0546,0.171,0.7744
12758,True,161,Paris Saint Germain,PSG,225,Strasbourg,STR,1,0,0.839304,0.561424,2019-09-14 15:30:00,0.3938,0.3732,0.233
12749,True,181,Dijon,DJN,235,Nimes,NIM,0,0,0.789744,0.342108,2019-09-14 18:00:00,0.4471,0.4162,0.1367
12751,True,166,Montpellier,MPL,170,Nice,NIC,2,1,2.22081,1.05478,2019-09-14 18:00:00,0.6939,0.1949,0.1112
12752,True,241,Brest,BRE,163,Rennes,REN,0,0,0.388148,0.424593,2019-09-14 18:00:00,0.2291,0.5144,0.2565
12756,True,176,Bordeaux,BOR,180,Metz,MET,2,0,1.51518,0.944742,2019-09-14 18:00:00,0.5188,0.2657,0.2155
12750,True,168,Nantes,NAN,177,Reims,REI,1,0,0.250307,0.693027,2019-09-15 13:00:00,0.1167,0.4433,0.44
12754,True,175,Saint-Etienne,SEN,174,Toulouse,TOU,2,2,1.06769,1.93338,2019-09-15 15:00:00,0.1386,0.2396,0.6218
12753,True,171,Monaco,MON,164,Marseille,MAR,3,4,2.47739,1.73874,2019-09-15 19:00:00,0.5708,0.2367,0.1925
12763,True,225,Strasbourg,STR,168,Nantes,NAN,2,1,1.87224,0.553506,2019-09-20 18:45:00,0.7618,0.1754,0.0628
12764,True,164,Marseille,MAR,166,Montpellier,MPL,1,1,1.08408,0.10429,2019-09-21 15:30:00,0.6335,0.3315,0.035
12759,True,177,Reims,REI,171,Monaco,MON,0,0,1.35162,0.718079,2019-09-21 18:00:00,0.5332,0.2885,0.1783
12760,True,180,Metz,MET,224,Amiens,AMI,1,2,1.47876,1.64495,2019-09-21 18:00:00,0.3195,0.2822,0.3983
12762,True,176,Bordeaux,BOR,241,Brest,BRE,2,2,1.56441,1.38448,2019-09-21 18:00:00,0.407,0.2637,0.3293
12765,True,235,Nimes,NIM,174,Toulouse,TOU,1,0,1.62783,0.844257,2019-09-21 18:00:00,0.5671,0.2595,0.1734
12768,True,170,Nice,NIC,181,Dijon,DJN,2,1,1.08457,1.10909,2019-09-21 18:00:00,0.3344,0.3107,0.3549
12767,True,163,Rennes,REN,160,Lille,LIL,1,1,0.645681,1.10925,2019-09-22 13:00:00,0.1838,0.3256,0.4906
12766,True,167,Angers,ANG,175,Saint-Etienne,SEN,4,1,1.92745,0.794221,2019-09-22 15:00:00,0.6617,0.2231,0.1152
12761,True,178,Lyon,LYO,161,Paris Saint Germain,PSG,0,1,0.373068,1.25713,2019-09-22 19:00:00,0.104,0.2902,0.6058
12775,True,181,Dijon,DJN,164,Marseille,MAR,0,0,1.74443,1.31656,2019-09-24 17:00:00,0.4723,0.2611,0.2666
12769,True,171,Monaco,MON,170,Nice,NIC,3,1,2.39963,0.610006,2019-09-24 19:00:00,0.8169,0.1312,0.0519
12770,True,241,Brest,BRE,178,Lyon,LYO,2,2,0.507427,1.12904,2019-09-25 17:00:00,0.1461,0.303,0.5509
12771,True,168,Nantes,NAN,163,Rennes,REN,1,0,1.42973,1.05701,2019-09-25 17:00:00,0.4437,0.3566,0.1997
12773,True,175,Saint-Etienne,SEN,180,Metz,MET,0,1,0.810489,0.532843,2019-09-25 17:00:00,0.3994,0.3787,0.2219
12774,True,166,Montpellier,MPL,235,Nimes,NIM,1,0,0.579923,0.719947,2019-09-25 17:00:00,0.2493,0.4011,0.3496
12776,True,174,Toulouse,TOU,167,Angers,ANG,0,2,0.227476,1.35732,2019-09-25 17:00:00,0.0547,0.2427,0.7026
12777,True,160,Lille,LIL,225,Strasbourg,STR,2,0,3.02158,0.234977,2019-09-25 17:00:00,0.9595,0.0343,0.0062
12778,True,224,Amiens,AMI,176,Bordeaux,BOR,1,3,1.33067,0.662691,2019-09-25 17:00:00,0.5836,0.2787,0.1377
12772,True,161,Paris Saint Germain,PSG,177,Reims,REI,0,2,0.530839,1.17459,2019-09-25 19:00:00,0.152,0.3002,0.5478
12784,True,178,Lyon,LYO,168,Nantes,NAN,0,1,0.962876,0.515732,2019-09-28 11:30:00,0.4618,0.3537,0.1845
12780,True,176,Bordeaux,BOR,161,Paris Saint Germain,PSG,0,1,0.104666,2.83454,2019-09-28 15:30:00,0.0026,0.033,0.9644
12779,True,170,Nice,NIC,160,Lille,LIL,1,1,1.07057,1.35573,2019-09-28 18:00:00,0.2705,0.3008,0.4287
12781,True,167,Angers,ANG,224,Amiens,AMI,1,1,0.903446,1.0426,2019-09-28 18:00:00,0.2902,0.3215,0.3883
12782,True,171,Monaco,MON,241,Brest,BRE,4,1,3.77849,0.395322,2019-09-28 18:00:00,0.9697,0.026,0.0043
12783,True,180,Metz,MET,174,Toulouse,TOU,2,2,1.52646,0.82033,2019-09-28 18:00:00,0.5732,0.2666,0.1602
12788,True,177,Reims,REI,181,Dijon,DJN,1,2,0.784118,1.41539,2019-09-28 18:00:00,0.1774,0.2765,0.5461
12785,True,225,Strasbourg,STR,166,Montpellier,MPL,1,0,0.390945,1.28128,2019-09-29 13:00:00,0.0737,0.2468,0.6795
12787,True,235,Nimes,NIM,175,Saint-Etienne,SEN,0,1,1.71161,0.856429,2019-09-29 15:00:00,0.5845,0.2659,0.1496
12786,True,164,Marseille,MAR,163,Rennes,REN,1,1,0.674547,0.682156,2019-09-29 19:00:00,0.3062,0.3944,0.2994
12791,True,224,Amiens,AMI,164,Marseille,MAR,3,1,2.90722,0.437853,2019-10-04 19:45:00,0.927,0.0599,0.0131
12794,True,161,Paris Saint Germain,PSG,167,Angers,ANG,4,0,3.35081,0.488442,2019-10-05 16:30:00,0.9505,0.0404,0.0091
12790,True,181,Dijon,DJN,225,Strasbourg,STR,1,0,1.18723,0.780588,2019-10-05 19:00:00,0.4793,0.3137,0.207
12792,True,166,Montpellier,MPL,171,Monaco,MON,3,1,2.74638,1.36346,2019-10-05 19:00:00,0.7336,0.1659,0.1005
12795,True,174,Toulouse,TOU,176,Bordeaux,BOR,1,3,0.846031,1.07992,2019-10-05 19:00:00,0.2593,0.3252,0.4155
12796,True,241,Brest,BRE,180,Metz,MET,2,0,1.09035,0.537656,2019-10-05 19:00:00,0.5199,0.3196,0.1605
12798,True,168,Nantes,NAN,170,Nice,NIC,1,0,1.33771,0.269194,2019-10-05 19:00:00,0.6987,0.2405,0.0608
12793,True,160,Lille,LIL,235,Nimes,NIM,2,2,2.57207,1.76186,2019-10-06 14:00:00,0.5877,0.2299,0.1824
12789,True,163,Rennes,REN,177,Reims,REI,0,1,1.01154,1.89057,2019-10-06 16:00:00,0.1768,0.2157,0.6075
12797,True,175,Saint-Etienne,SEN,178,Lyon,LYO,1,0,0.702101,0.362585,2019-10-06 20:00:00,0.4066,0.4317,0.1617
12803,True,170,Nice,NIC,161,Paris Saint Germain,PSG,1,4,0.730506,3.38134,2019-10-18 19:45:00,0.0135,0.0536,0.9329
12807,True,178,Lyon,LYO,181,Dijon,DJN,0,0,1.85901,0.357988,2019-10-19 16:30:00,0.7703,0.1744,0.0553
12799,True,177,Reims,REI,166,Montpellier,MPL,1,0,0.925625,0.594823,2019-10-19 19:00:00,0.4385,0.3513,0.2102
12800,True,167,Angers,ANG,241,Brest,BRE,0,1,1.49766,0.240686,2019-10-19 19:00:00,0.7284,0.2232,0.0484
12801,True,180,Metz,MET,168,Nantes,NAN,1,0,0.766702,0.428008,2019-10-19 19:00:00,0.4218,0.4019,0.1763
12802,True,174,Toulouse,TOU,160,Lille,LIL,2,1,2.6316,0.717652,2019-10-19 19:00:00,0.8609,0.1029,0.0362
12805,True,235,Nimes,NIM,224,Amiens,AMI,1,1,0.317325,0.941379,2019-10-19 19:00:00,0.113,0.3725,0.5145
12804,True,176,Bordeaux,BOR,175,Saint-Etienne,SEN,0,1,0.898813,0.869056,2019-10-20 14:00:00,0.2906,0.3944,0.315
12808,True,171,Monaco,MON,163,Rennes,REN,3,2,1.72675,1.32184,2019-10-20 16:00:00,0.4639,0.3052,0.2309
12806,True,164,Marseille,MAR,225,Strasbourg,STR,2,0,1.5975,0.32374,2019-10-20 20:00:00,0.7838,0.1761,0.0401
12815,True,168,Nantes,NAN,171,Monaco,MON,0,1,1.46548,0.904065,2019-10-25 19:45:00,0.5118,0.3007,0.1875
12818,True,160,Lille,LIL,176,Bordeaux,BOR,3,0,1.56674,0.294002,2019-10-26 16:30:00,0.7756,0.1861,0.0383
12809,True,225,Strasbourg,STR,170,Nice,NIC,1,0,2.00977,0.937597,2019-10-26 19:00:00,0.644,0.222,0.134
12812,True,241,Brest,BRE,181,Dijon,DJN,2,0,2.10109,0.950504,2019-10-26 19:00:00,0.6847,0.2013,0.114
12813,True,178,Lyon,LYO,180,Metz,MET,2,0,1.93726,0.548122,2019-10-26 19:00:00,0.7662,0.1666,0.0672
12816,True,177,Reims,REI,235,Nimes,NIM,0,0,0.327724,0.409188,2019-10-26 19:00:00,0.1963,0.5422,0.2615
12817,True,166,Montpellier,MPL,167,Angers,ANG,0,0,0.854411,1.09487,2019-10-26 19:00:00,0.2687,0.3208,0.4105
12810,True,163,Rennes,REN,174,Toulouse,TOU,3,2,2.20537,0.98473,2019-10-27 14:00:00,0.6974,0.1914,0.1112
12811,True,175,Saint-Etienne,SEN,224,Amiens,AMI,2,2,0.615946,2.00972,2019-10-27 16:00:00,0.0654,0.1613,0.7733
12814,True,161,Paris Saint Germain,PSG,164,Marseille,MAR,4,0,3.22926,0.544773,2019-10-27 20:00:00,0.9526,0.0383,0.0091
12825,True,181,Dijon,DJN,161,Paris Saint Germain,PSG,2,1,0.822624,3.04569,2019-11-01 19:45:00,0.0373,0.1041,0.8586
12821,True,164,Marseille,MAR,160,Lille,LIL,2,1,0.658517,0.699055,2019-11-02 16:30:00,0.2783,0.3945,0.3272
12823,True,180,Metz,MET,166,Montpellier,MPL,2,2,1.14215,0.657443,2019-11-02 19:00:00,0.4965,0.3225,0.181
12824,True,174,Toulouse,TOU,178,Lyon,LYO,2,3,1.36655,1.62692,2019-11-02 19:00:00,0.3144,0.2586,0.427
12826,True,167,Angers,ANG,225,Strasbourg,STR,1,0,0.985715,1.37295,2019-11-02 19:00:00,0.2007,0.3432,0.4561
12827,True,224,Amiens,AMI,241,Brest,BRE,1,0,1.37004,0.734059,2019-11-02 19:00:00,0.5775,0.2759,0.1466
12819,True,176,Bordeaux,BOR,168,Nantes,NAN,2,0,0.828927,0.792992,2019-11-03 14:00:00,0.34,0.3541,0.3059
12828,True,170,Nice,NIC,177,Reims,REI,2,0,0.694457,0.732323,2019-11-03 16:00:00,0.2943,0.3805,0.3252
12822,True,175,Saint-Etienne,SEN,171,Monaco,MON,1,0,1.51447,1.15385,2019-11-03 20:00:00,0.4615,0.2979,0.2406
12831,True,170,Nice,NIC,176,Bordeaux,BOR,1,1,1.55472,1.73733,2019-11-08 19:45:00,0.2963,0.2992,0.4045
12835,True,241,Brest,BRE,161,Paris Saint Germain,PSG,1,2,1.13488,2.54466,2019-11-09 16:30:00,0.1104,0.1707,0.7189
12832,True,171,Monaco,MON,181,Dijon,DJN,1,0,2.01244,1.22663,2019-11-09 19:00:00,0.5673,0.2229,0.2098
12834,True,160,Lille,LIL,180,Metz,MET,0,0,1.65806,0.13875,2019-11-09 19:00:00,0.8105,0.1678,0.0217
12836,True,177,Reims,REI,167,Angers,ANG,0,0,0.450165,0.676515,2019-11-09 19:00:00,0.2093,0.4293,0.3614
12837,True,225,Strasbourg,STR,235,Nimes,NIM,4,1,3.34398,0.728859,2019-11-09 19:00:00,0.9083,0.0669,0.0248
12833,True,163,Rennes,REN,224,Amiens,AMI,3,1,3.40531,0.473376,2019-11-10 14:00:00,0.967,0.028,0.005
12830,True,166,Montpellier,MPL,174,Toulouse,TOU,3,0,1.42044,0.251798,2019-11-10 16:00:00,0.7917,0.1754,0.0329
12838,True,168,Nantes,NAN,175,Saint-Etienne,SEN,2,3,0.932768,0.853131,2019-11-10 16:00:00,0.3588,0.342,0.2992
12829,True,164,Marseille,MAR,178,Lyon,LYO,2,1,1.16011,1.09866,2019-11-10 20:00:00,0.3472,0.3624,0.2904
12840,True,161,Paris Saint Germain,PSG,160,Lille,LIL,2,0,2.68119,0.747212,2019-11-22 19:45:00,0.8314,0.1174,0.0512
12841,True,178,Lyon,LYO,170,Nice,NIC,2,1,1.17252,2.32432,2019-11-23 16:30:00,0.1239,0.2164,0.6597
12842,True,241,Brest,BRE,168,Nantes,NAN,1,1,0.565279,1.50416,2019-11-23 19:00:00,0.0962,0.2357,0.6681
12844,True,180,Metz,MET,177,Reims,REI,1,1,0.904274,1.53329,2019-11-23 19:00:00,0.1635,0.3031,0.5334
12846,True,224,Amiens,AMI,225,Strasbourg,STR,0,4,0.205703,2.67166,2019-11-23 19:00:00,0.003,0.0301,0.9669
12847,True,167,Angers,ANG,235,Nimes,NIM,1,0,1.13196,0.569399,2019-11-23 19:00:00,0.504,0.3151,0.1809
12848,True,181,Dijon,DJN,163,Rennes,REN,2,1,0.614922,0.672553,2019-11-23 19:00:00,0.281,0.3939,0.3251
12843,True,176,Bordeaux,BOR,171,Monaco,MON,2,1,1.4834,1.43367,2019-11-24 14:00:00,0.3737,0.2852,0.3411
12845,True,175,Saint-Etienne,SEN,166,Montpellier,MPL,0,0,0.482393,1.33816,2019-11-24 16:00:00,0.104,0.2574,0.6386
12839,True,174,Toulouse,TOU,164,Marseille,MAR,0,2,0.896004,1.96185,2019-11-24 20:00:00,0.0982,0.2238,0.678
12855,True,164,Marseille,MAR,241,Brest,BRE,2,1,4.52731,0.692625,2019-11-29 19:00:00,0.9684,0.0255,0.0061
12849,True,225,Strasbourg,STR,178,Lyon,LYO,1,2,0.422943,0.819941,2019-11-30 17:00:00,0.1609,0.3861,0.453
12850,True,177,Reims,REI,176,Bordeaux,BOR,1,1,1.16235,0.214619,2019-11-30 19:00:00,0.664,0.2818,0.0542
12852,True,235,Nimes,NIM,180,Metz,MET,1,1,0.467733,0.605779,2019-11-30 19:00:00,0.2312,0.4426,0.3262
12856,True,166,Montpellier,MPL,224,Amiens,AMI,4,2,1.35194,0.989696,2019-11-30 19:00:00,0.4402,0.3053,0.2545
12857,True,160,Lille,LIL,181,Dijon,DJN,1,0,1.7125,0.640066,2019-11-30 19:00:00,0.6791,0.2288,0.0921
12858,True,170,Nice,NIC,167,Angers,ANG,3,1,1.11018,0.389705,2019-11-30 19:00:00,0.552,0.3301,0.1179
12853,True,168,Nantes,NAN,174,Toulouse,TOU,2,1,2.87667,1.01185,2019-12-01 14:00:00,0.839,0.1253,0.0357
12854,True,163,Rennes,REN,175,Saint-Etienne,SEN,2,1,1.48946,0.681836,2019-12-01 16:00:00,0.5868,0.2908,0.1224
12860,True,176,Bordeaux,BOR,235,Nimes,NIM,6,0,2.0996,0.192769,2019-12-03 18:00:00,0.8751,0.106,0.0189
12865,True,167,Angers,ANG,164,Marseille,MAR,0,2,0.782831,2.09565,2019-12-03 18:00:00,0.0719,0.1867,0.7414
12866,True,241,Brest,BRE,225,Strasbourg,STR,5,0,2.23505,0.775747,2019-12-03 18:00:00,0.7715,0.1674,0.0611
12864,True,178,Lyon,LYO,160,Lille,LIL,0,1,0.586122,0.965168,2019-12-03 20:05:00,0.2059,0.3381,0.456
12861,True,175,Saint-Etienne,SEN,170,Nice,NIC,4,1,3.1578,1.41787,2019-12-04 18:00:00,0.7845,0.1363,0.0792
12862,True,181,Dijon,DJN,166,Montpellier,MPL,2,2,1.29978,1.27691,2019-12-04 18:00:00,0.3673,0.2827,0.35
12867,True,174,Toulouse,TOU,171,Monaco,MON,1,2,1.59548,3.56341,2019-12-04 18:00:00,0.065,0.1228,0.8122
12868,True,180,Metz,MET,163,Rennes,REN,0,1,0.732116,1.13014,2019-12-04 18:00:00,0.2098,0.3125,0.4777
12859,True,161,Paris Saint Germain,PSG,168,Nantes,NAN,2,0,2.04225,0.471802,2019-12-04 20:05:00,0.817,0.1403,0.0427
12878,True,160,Lille,LIL,241,Brest,BRE,1,0,2.53737,0.261931,2019-12-06 18:00:00,0.9385,0.0545,0.007
12869,True,235,Nimes,NIM,178,Lyon,LYO,0,4,0.455948,2.68047,2019-12-06 19:45:00,0.0139,0.0761,0.91
12871,True,166,Montpellier,MPL,161,Paris Saint Germain,PSG,1,3,0.447142,0.782463,2019-12-07 16:30:00,0.193,0.4033,0.4037
12870,True,170,Nice,NIC,180,Metz,MET,4,1,1.51971,0.938924,2019-12-07 19:00:00,0.5291,0.2806,0.1903
12872,True,163,Rennes,REN,167,Angers,ANG,2,1,1.28615,0.929726,2019-12-07 19:00:00,0.4412,0.3337,0.2251
12875,True,225,Strasbourg,STR,174,Toulouse,TOU,4,2,2.82508,2.12038,2019-12-07 19:00:00,0.5449,0.2119,0.2432
12877,True,171,Monaco,MON,224,Amiens,AMI,3,0,2.64526,0.501323,2019-12-07 19:00:00,0.8751,0.0977,0.0272
12873,True,177,Reims,REI,175,Saint-Etienne,SEN,3,1,1.25893,0.511321,2019-12-08 14:00:00,0.5968,0.2843,0.1189
12874,True,168,Nantes,NAN,181,Dijon,DJN,1,0,0.982949,0.641251,2019-12-08 16:00:00,0.4214,0.3505,0.2281
12876,True,164,Marseille,MAR,176,Bordeaux,BOR,3,1,2.04801,0.15818,2019-12-08 20:00:00,0.8733,0.1137,0.013
12885,True,160,Lille,LIL,166,Montpellier,MPL,2,1,1.93087,1.53329,2019-12-13 19:45:00,0.4675,0.319,0.2135
12886,True,180,Metz,MET,164,Marseille,MAR,1,1,1.01835,1.69227,2019-12-14 16:30:00,0.1807,0.2868,0.5325
12879,True,235,Nimes,NIM,168,Nantes,NAN,0,1,0.848701,1.31851,2019-12-14 19:00:00,0.2144,0.2959,0.4897
12882,True,167,Angers,ANG,171,Monaco,MON,0,0,0.870077,0.383769,2019-12-14 19:00:00,0.4661,0.3768,0.1571
12884,True,174,Toulouse,TOU,177,Reims,REI,0,1,0.669088,1.44219,2019-12-14 19:00:00,0.1464,0.2781,0.5755
12887,True,224,Amiens,AMI,181,Dijon,DJN,1,1,0.28916,0.640617,2019-12-14 19:00:00,0.1415,0.4511,0.4074
12888,True,241,Brest,BRE,170,Nice,NIC,0,0,2.53255,1.13522,2019-12-14 19:00:00,0.7317,0.1643,0.104
12883,True,176,Bordeaux,BOR,225,Strasbourg,STR,0,1,1.28592,0.527336,2019-12-15 14:00:00,0.592,0.2879,0.1201
12881,True,178,Lyon,LYO,163,Rennes,REN,0,1,0.529236,0.939364,2019-12-15 16:00:00,0.1962,0.3642,0.4396
12880,True,175,Saint-Etienne,SEN,161,Paris Saint Germain,PSG,0,4,0.96128,3.60638,2019-12-15 20:00:00,0.0259,0.0734,0.9007
12889,True,166,Montpellier,MPL,241,Brest,BRE,4,0,2.2249,0.751773,2019-12-21 19:45:00,0.7556,0.1644,0.08
12890,True,181,Dijon,DJN,180,Metz,MET,2,2,1.08941,1.25101,2019-12-21 19:45:00,0.2949,0.2937,0.4114
12891,True,163,Rennes,REN,176,Bordeaux,BOR,1,0,1.07897,0.540713,2019-12-21 19:45:00,0.5136,0.3205,0.1659
12892,True,225,Strasbourg,STR,175,Saint-Etienne,SEN,2,1,0.501404,1.46101,2019-12-21 19:45:00,0.0738,0.2437,0.6825
12893,True,171,Monaco,MON,160,Lille,LIL,5,1,3.5594,0.64901,2019-12-21 19:45:00,0.9591,0.0329,0.008
12894,True,177,Reims,REI,178,Lyon,LYO,1,1,1.22724,1.59355,2019-12-21 19:45:00,0.2215,0.3247,0.4538
12895,True,168,Nantes,NAN,167,Angers,ANG,1,2,0.280352,1.07283,2019-12-21 19:45:00,0.091,0.3186,0.5904
12896,True,170,Nice,NIC,174,Toulouse,TOU,3,0,1.91838,0.342703,2019-12-21 19:45:00,0.8372,0.1305,0.0323
12897,True,161,Paris Saint Germain,PSG,224,Amiens,AMI,4,1,4.8635,0.350562,2019-12-21 19:45:00,0.9918,0.0068,0.0014
12898,True,164,Marseille,MAR,235,Nimes,NIM,3,1,1.97361,1.14972,2019-12-21 19:45:00,0.594,0.245,0.161
12903,True,163,Rennes,REN,164,Marseille,MAR,0,1,0.494628,0.831327,2020-01-10 19:45:00,0.1807,0.372,0.4473
12901,True,176,Bordeaux,BOR,178,Lyon,LYO,1,2,0.71442,2.43061,2020-01-11 16:30:00,0.0565,0.1461,0.7974
12899,True,174,Toulouse,TOU,241,Brest,BRE,2,5,1.45157,1.95386,2020-01-11 19:00:00,0.2511,0.2535,0.4954
12900,True,224,Amiens,AMI,166,Montpellier,MPL,1,2,1.02329,0.846418,2020-01-11 19:00:00,0.392,0.365,0.243
12902,True,167,Angers,ANG,170,Nice,NIC,1,1,1.12107,1.12107,2020-01-11 19:00:00,0.3236,0.3383,0.3381
12904,True,235,Nimes,NIM,177,Reims,REI,2,0,1.63031,0.504333,2020-01-11 19:00:00,0.7115,0.219,0.0695
12905,True,180,Metz,MET,225,Strasbourg,STR,1,0,1.00705,1.16736,2020-01-11 19:00:00,0.3016,0.3365,0.3619
12908,True,175,Saint-Etienne,SEN,168,Nantes,NAN,0,2,0.380112,1.21513,2020-01-12 14:00:00,0.0929,0.2839,0.6232
12906,True,181,Dijon,DJN,160,Lille,LIL,1,0,1.21606,0.586501,2020-01-12 16:00:00,0.5276,0.3042,0.1682
12907,True,161,Paris Saint Germain,PSG,171,Monaco,MON,3,3,2.76333,1.91876,2020-01-12 20:00:00,0.5806,0.2092,0.2102
12820,True,235,Nimes,NIM,163,Rennes,REN,0,1,0.190223,0.666492,2020-01-15 18:00:00,0.0887,0.4563,0.455
12863,True,224,Amiens,AMI,177,Reims,REI,1,1,0.988779,0.338768,2020-01-15 18:00:00,0.6492,0.2874,0.0634
12851,True,171,Monaco,MON,161,Paris Saint Germain,PSG,1,4,1.13704,3.55816,2020-01-15 20:00:00,0.0326,0.0797,0.8877
