id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime,forecast_w,forecast_d,forecast_l
13977,True,176,Bordeaux,BOR,168,Nantes,NAN,0,0,0.600075,0.187821,2020-08-21 17:00:00,0.474,0.4393,0.0867
13978,True,181,Dijon,DJN,167,Angers,ANG,0,1,0.739709,2.02214,2020-08-22 15:00:00,0.0751,0.1964,0.7285
13979,True,160,Lille,LIL,163,Rennes,REN,1,1,0.400974,1.29518,2020-08-22 19:00:00,0.0851,0.2804,0.6345
13982,True,171,Monaco,MON,177,Reims,REI,2,2,2.67622,1.83257,2020-08-23 11:00:00,0.5783,0.203,0.2187
13980,True,179,Lorient,LOR,225,Strasbourg,STR,3,1,3.07214,0.326826,2020-08-23 13:00:00,0.9619,0.0328,0.0053
13985,True,235,Nimes,NIM,241,Brest,BRE,4,0,2.14597,0.468011,2020-08-23 13:00:00,0.8069,0.1437,0.0494
13984,True,170,Nice,NIC,210,Lens,LEN,2,1,0.180464,3.03614,2020-08-23 15:00:00,0.0009,0.0176,0.9815
13990,True,178,Lyon,LYO,181,Dijon,DJN,4,1,3.97148,0.215658,2020-08-28 19:00:00,0.9895,0.0093,0.0012
13994,True,163,Rennes,REN,166,Montpellier,MPL,2,1,1.78715,0.491784,2020-08-29 15:00:00,0.7173,0.199,0.0837
13996,True,225,Strasbourg,STR,170,Nice,NIC,0,2,0.227899,1.20894,2020-08-29 19:00:00,0.037,0.2202,0.7428
13993,True,177,Reims,REI,160,Lille,LIL,0,1,0.206627,0.906784,2020-08-30 11:00:00,0.0757,0.3671,0.5572
13987,True,167,Angers,ANG,176,Bordeaux,BOR,0,2,0.511549,2.28529,2020-08-30 13:00:00,0.0387,0.1255,0.8358
13991,True,180,Metz,MET,171,Monaco,MON,0,1,0.626118,0.189291,2020-08-30 13:00:00,0.427,0.4756,0.0974
13992,True,168,Nantes,NAN,235,Nimes,NIM,2,1,2.15547,0.874864,2020-08-30 13:00:00,0.7289,0.1752,0.0959
13995,True,175,Saint-Etienne,SEN,179,Lorient,LOR,2,0,1.39361,0.2149,2020-08-30 13:00:00,0.7359,0.2188,0.0453
13988,True,241,Brest,BRE,164,Marseille,MAR,2,3,2.12594,1.32391,2020-08-30 19:00:00,0.5863,0.2357,0.178
13989,True,210,Lens,LEN,161,Paris Saint Germain,PSG,1,0,1.71747,0.344198,2020-09-10 21:00:00,0.8006,0.161,0.0384
14191,True,176,Bordeaux,BOR,178,Lyon,LYO,0,0,0.231132,1.79726,2020-09-11 19:00:00,0.0299,0.1717,0.7984
14192,True,166,Montpellier,MPL,170,Nice,NIC,3,1,1.69934,0.376694,2020-09-12 15:00:00,0.7369,0.2016,0.0615
14193,True,175,Saint-Etienne,SEN,225,Strasbourg,STR,2,0,1.76107,1.30205,2020-09-12 19:00:00,0.5197,0.277,0.2033
14194,True,160,Lille,LIL,180,Metz,MET,1,0,0.814528,0.736721,2020-09-13 11:00:00,0.3186,0.3778,0.3036
14195,True,179,Lorient,LOR,210,Lens,LEN,2,3,0.919743,1.98746,2020-09-13 13:00:00,0.0819,0.2448,0.6733
14196,True,181,Dijon,DJN,241,Brest,BRE,0,2,0.296281,2.19687,2020-09-13 13:00:00,0.0229,0.113,0.8641
14197,True,167,Angers,ANG,177,Reims,REI,1,0,2.14867,0.324767,2020-09-13 13:00:00,0.8581,0.1142,0.0277
14198,True,235,Nimes,NIM,163,Rennes,REN,2,4,1.00844,2.0941,2020-09-13 13:00:00,0.1298,0.2021,0.6681
14199,True,171,Monaco,MON,168,Nantes,NAN,2,1,2.27042,1.10894,2020-09-13 15:00:00,0.644,0.2161,0.1399
14200,True,161,Paris Saint Germain,PSG,164,Marseille,MAR,0,1,2.22184,0.502817,2020-09-13 19:00:00,0.8529,0.1176,0.0295
14201,True,166,Montpellier,MPL,178,Lyon,LYO,2,1,1.75168,2.17049,2020-09-15 19:00:00,0.2513,0.2867,0.462
14202,True,161,Paris Saint Germain,PSG,180,Metz,MET,1,0,2.42357,0.980849,2020-09-16 19:00:00,0.7217,0.1795,0.0988
14203,True,164,Marseille,MAR,175,Saint-Etienne,SEN,0,2,2.65376,1.02937,2020-09-17 19:00:00,0.7622,0.1501,0.0877
14204,True,178,Lyon,LYO,235,Nimes,NIM,0,0,1.62529,0.714832,2020-09-18 19:00:00,0.6345,0.2452,0.1203
14205,True,210,Lens,LEN,176,Bordeaux,BOR,2,1,3.02331,0.359182,2020-09-19 15:00:00,0.942,0.048,0.01
14206,True,163,Rennes,REN,171,Monaco,MON,2,1,0.857476,0.816922,2020-09-19 19:00:00,0.3318,0.3586,0.3096
14207,True,170,Nice,NIC,161,Paris Saint Germain,PSG,0,3,0.930504,3.32755,2020-09-20 11:00:00,0.0208,0.0696,0.9096
14208,True,225,Strasbourg,STR,181,Dijon,DJN,1,0,2.38097,0.487834,2020-09-20 13:00:00,0.8538,0.1153,0.0309
14209,True,180,Metz,MET,177,Reims,REI,2,1,1.71276,1.18244,2020-09-20 13:00:00,0.5118,0.3002,0.188
14210,True,166,Montpellier,MPL,167,Angers,ANG,4,1,1.94396,0.772287,2020-09-20 13:00:00,0.6832,0.1994,0.1174
14211,True,241,Brest,BRE,179,Lorient,LOR,3,2,1.21203,1.49951,2020-09-20 13:00:00,0.276,0.2841,0.4399
14212,True,168,Nantes,NAN,175,Saint-Etienne,SEN,2,2,1.33579,1.03738,2020-09-20 15:00:00,0.3864,0.3964,0.2172
14213,True,164,Marseille,MAR,160,Lille,LIL,1,1,0.865098,1.49471,2020-09-20 19:00:00,0.177,0.2836,0.5394
14214,True,160,Lille,LIL,168,Nantes,NAN,2,0,2.09387,0.660348,2020-09-25 19:00:00,0.7766,0.1594,0.064
14215,True,175,Saint-Etienne,SEN,163,Rennes,REN,0,3,0.200419,1.37167,2020-09-26 15:00:00,0.0415,0.2363,0.7222
14216,True,164,Marseille,MAR,180,Metz,MET,1,1,0.864412,1.10713,2020-09-26 19:00:00,0.2725,0.3136,0.4139
14217,True,176,Bordeaux,BOR,170,Nice,NIC,0,0,1.17944,0.645309,2020-09-27 11:00:00,0.5024,0.3101,0.1875
14218,True,181,Dijon,DJN,166,Montpellier,MPL,2,2,1.60909,2.31217,2020-09-27 13:00:00,0.2205,0.2268,0.5527
14219,True,167,Angers,ANG,241,Brest,BRE,3,2,1.11753,2.36408,2020-09-27 13:00:00,0.115,0.1911,0.6939
14220,True,171,Monaco,MON,225,Strasbourg,STR,3,2,1.56306,1.40652,2020-09-27 13:00:00,0.3866,0.2964,0.317
14221,True,235,Nimes,NIM,210,Lens,LEN,1,1,0.370624,1.37195,2020-09-27 13:00:00,0.089,0.2547,0.6563
14222,True,179,Lorient,LOR,178,Lyon,LYO,1,1,0.299841,0.818784,2020-09-27 15:00:00,0.128,0.3973,0.4747
14223,True,177,Reims,REI,161,Paris Saint Germain,PSG,0,2,0.208814,3.93633,2020-09-27 19:00:00,0.0033,0.017,0.9797
15806,True,161,Paris Saint Germain,PSG,167,Angers,ANG,6,1,2.9145,0.943753,2020-10-02 19:00:00,0.8223,0.1224,0.0553
15807,True,210,Lens,LEN,175,Saint-Etienne,SEN,2,0,2.13387,0.0932933,2020-10-03 15:00:00,0.9306,0.0655,0.0039
15808,True,170,Nice,NIC,168,Nantes,NAN,2,1,1.9654,1.13528,2020-10-03 19:00:00,0.5793,0.2598,0.1609
15809,True,166,Montpellier,MPL,235,Nimes,NIM,0,1,0.686408,0.588829,2020-10-04 11:00:00,0.3258,0.3996,0.2746
15810,True,180,Metz,MET,179,Lorient,LOR,3,1,1.60054,0.853711,2020-10-04 13:00:00,0.5734,0.2888,0.1378
15811,True,176,Bordeaux,BOR,181,Dijon,DJN,3,0,1.50071,0.237758,2020-10-04 13:00:00,0.7543,0.2037,0.042
15812,True,241,Brest,BRE,171,Monaco,MON,1,0,0.732353,1.53192,2020-10-04 13:00:00,0.1489,0.2696,0.5815
15813,True,225,Strasbourg,STR,160,Lille,LIL,0,3,0.844783,1.95685,2020-10-04 13:00:00,0.1061,0.1995,0.6944
15814,True,163,Rennes,REN,177,Reims,REI,2,2,2.09357,1.0506,2020-10-04 15:00:00,0.634,0.2226,0.1434
15815,True,178,Lyon,LYO,164,Marseille,MAR,1,1,3.14327,0.376941,2020-10-04 19:00:00,0.9494,0.0436,0.007
15817,True,181,Dijon,DJN,163,Rennes,REN,1,1,1.10593,0.769376,2020-10-16 17:00:00,0.443,0.3265,0.2305
15822,True,235,Nimes,NIM,161,Paris Saint Germain,PSG,0,4,0.138218,4.12316,2020-10-16 19:00:00,0.0003,0.0044,0.9953
15823,True,177,Reims,REI,179,Lorient,LOR,1,3,0.273331,2.81036,2020-10-17 15:00:00,0.0042,0.0258,0.97
15819,True,164,Marseille,MAR,176,Bordeaux,BOR,3,1,0.977647,0.508148,2020-10-17 19:00:00,0.5237,0.3425,0.1338
15825,True,225,Strasbourg,STR,178,Lyon,LYO,2,3,1.92587,4.16498,2020-10-18 11:00:00,0.0518,0.0956,0.8526
15816,True,167,Angers,ANG,180,Metz,MET,1,1,1.09118,1.16356,2020-10-18 13:00:00,0.2311,0.4759,0.293
15820,True,171,Monaco,MON,166,Montpellier,MPL,1,1,1.80187,0.109095,2020-10-18 13:00:00,0.8841,0.1073,0.0086
15821,True,168,Nantes,NAN,241,Brest,BRE,3,1,1.90561,0.839348,2020-10-18 13:00:00,0.6786,0.2243,0.0971
15824,True,175,Saint-Etienne,SEN,170,Nice,NIC,1,3,0.714171,2.52438,2020-10-18 15:00:00,0.0294,0.1089,0.8617
15818,True,160,Lille,LIL,210,Lens,LEN,4,0,2.90262,0.254965,2020-10-18 19:00:00,0.9442,0.0465,0.0093
15832,True,163,Rennes,REN,167,Angers,ANG,1,2,1.21675,1.20512,2020-10-23 19:00:00,0.3568,0.3114,0.3318
15835,True,179,Lorient,LOR,164,Marseille,MAR,0,1,0.846635,0.880426,2020-10-24 15:00:00,0.3186,0.3494,0.332
15831,True,161,Paris Saint Germain,PSG,181,Dijon,DJN,4,0,4.08894,1.49175,2020-10-24 19:00:00,0.8841,0.076,0.0399
15826,True,176,Bordeaux,BOR,235,Nimes,NIM,2,0,1.92729,0.712337,2020-10-25 14:00:00,0.7117,0.1995,0.0888
15828,True,180,Metz,MET,175,Saint-Etienne,SEN,2,0,0.330896,0.631401,2020-10-25 14:00:00,0.1519,0.4528,0.3953
15829,True,166,Montpellier,MPL,177,Reims,REI,0,4,0.13909,4.33321,2020-10-25 14:00:00,0.0002,0.0019,0.9979
15833,True,241,Brest,BRE,225,Strasbourg,STR,0,3,0.732823,1.29304,2020-10-25 14:00:00,0.1642,0.2906,0.5452
15830,True,170,Nice,NIC,160,Lille,LIL,1,1,0.866315,0.890546,2020-10-25 16:00:00,0.3216,0.3457,0.3327
15827,True,178,Lyon,LYO,171,Monaco,MON,4,1,3.43243,1.89348,2020-10-25 20:00:00,0.7265,0.1572,0.1163
15842,True,163,Rennes,REN,241,Brest,BRE,2,1,1.40289,1.03943,2020-10-31 16:00:00,0.4317,0.2974,0.2709
15839,True,168,Nantes,NAN,161,Paris Saint Germain,PSG,0,3,1.63127,2.72536,2020-10-31 20:00:00,0.1306,0.2087,0.6607
15843,True,175,Saint-Etienne,SEN,166,Montpellier,MPL,0,1,0.484542,0.937369,2020-11-01 12:00:00,0.1734,0.3562,0.4704
15836,True,167,Angers,ANG,170,Nice,NIC,0,3,0.395203,2.78036,2020-11-01 14:00:00,0.0065,0.0458,0.9477
15837,True,181,Dijon,DJN,179,Lorient,LOR,0,0,0.377123,1.14876,2020-11-01 14:00:00,0.0811,0.2804,0.6385
15840,True,235,Nimes,NIM,180,Metz,MET,0,1,0.78372,0.859238,2020-11-01 14:00:00,0.2914,0.3487,0.3599
15841,True,177,Reims,REI,225,Strasbourg,STR,2,1,0.911301,1.42258,2020-11-01 14:00:00,0.1776,0.3047,0.5177
15838,True,171,Monaco,MON,176,Bordeaux,BOR,4,0,3.9375,0.204669,2020-11-01 16:00:00,0.9964,0.0034,0.0002
15844,True,160,Lille,LIL,178,Lyon,LYO,1,1,0.444747,0.421049,2020-11-01 20:00:00,0.2535,0.4941,0.2524
15847,True,225,Strasbourg,STR,164,Marseille,MAR,0,1,0.324201,0.0420124,2020-11-06 20:00:00,0.267,0.7028,0.0302
15848,True,176,Bordeaux,BOR,166,Montpellier,MPL,0,2,0.474622,1.59436,2020-11-07 16:00:00,0.085,0.215,0.7
15846,True,161,Paris Saint Germain,PSG,163,Rennes,REN,3,0,1.02539,0.855589,2020-11-07 20:00:00,0.3957,0.3336,0.2707
15852,True,241,Brest,BRE,160,Lille,LIL,3,2,1.47256,2.97059,2020-11-08 12:00:00,0.1138,0.1638,0.7224
15850,True,235,Nimes,NIM,167,Angers,ANG,1,5,1.66648,2.03947,2020-11-08 14:00:00,0.2757,0.2675,0.4568
15851,True,180,Metz,MET,181,Dijon,DJN,1,1,2.52379,2.43299,2020-11-08 14:00:00,0.3962,0.2512,0.3526
15853,True,210,Lens,LEN,177,Reims,REI,4,4,2.04125,1.02999,2020-11-08 14:00:00,0.637,0.2461,0.1169
15854,True,179,Lorient,LOR,168,Nantes,NAN,0,2,1.77629,1.46578,2020-11-08 14:00:00,0.4379,0.2795,0.2826
15849,True,170,Nice,NIC,171,Monaco,MON,1,2,0.782745,1.87829,2020-11-08 16:00:00,0.1056,0.2396,0.6548
15855,True,178,Lyon,LYO,175,Saint-Etienne,SEN,2,1,3.30537,1.46951,2020-11-08 20:00:00,0.8023,0.1321,0.0656
15856,True,163,Rennes,REN,176,Bordeaux,BOR,0,1,1.95047,0.312448,2020-11-20 18:00:00,0.8521,0.1234,0.0245
15861,True,171,Monaco,MON,161,Paris Saint Germain,PSG,3,2,3.28236,2.01645,2020-11-20 20:00:00,0.6932,0.1814,0.1254
15857,True,241,Brest,BRE,175,Saint-Etienne,SEN,4,1,1.06599,1.08804,2020-11-21 16:00:00,0.3268,0.3119,0.3613
