id,isResult,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,datetime,forecast_w,forecast_d,forecast_l
14185,True,262,Arminia Bielefeld,ARM,134,FC Cologne,COL,1,0,0.163242,1.3741,2020-09-26 13:30:00,0.0248,0.181,0.7942
14186,True,130,Borussia M.Gladbach,BMG,240,Union Berlin,UNI,1,1,1.47627,0.771461,2020-09-26 13:30:00,0.5654,0.2632,0.1714
14187,True,119,Bayer Leverkusen,LEV,136,RasenBallsport Leipzig,RBL,1,1,0.91247,1.20453,2020-09-26 13:30:00,0.2522,0.3247,0.4231
14188,True,124,Schalke 04,SCH,123,Werder Bremen,WER,1,3,1.67597,3.10437,2020-09-26 16:30:00,0.1077,0.1683,0.724
14189,True,120,Hoffenheim,HOF,117,Bayern Munich,BAY,4,1,2.52339,1.17311,2020-09-27 13:30:00,0.7104,0.1742,0.1154
14190,True,135,Freiburg,FRE,131,Wolfsburg,WOL,1,1,0.92465,0.413442,2020-09-27 16:00:00,0.4736,0.3727,0.1537
15158,True,240,Union Berlin,UNI,125,Mainz 05,MAI,4,0,2.07145,0.189144,2020-10-02 18:30:00,0.8709,0.111,0.0181
15159,True,134,FC Cologne,COL,130,Borussia M.Gladbach,BMG,1,3,0.244959,2.0629,2020-10-03 13:30:00,0.0198,0.1033,0.8769
15160,True,123,Werder Bremen,WER,262,Arminia Bielefeld,ARM,1,0,0.346071,1.02247,2020-10-03 13:30:00,0.1066,0.3256,0.5678
15161,True,133,VfB Stuttgart,STU,119,Bayer Leverkusen,LEV,1,1,0.799979,1.69772,2020-10-03 13:30:00,0.141,0.2385,0.6205
15162,True,129,Borussia Dortmund,DOR,135,Freiburg,FRE,4,0,2.82762,0.445096,2020-10-03 13:30:00,0.9293,0.0625,0.0082
15163,True,132,Eintracht Frankfurt,EIN,120,Hoffenheim,HOF,2,1,3.57344,0.769689,2020-10-03 13:30:00,0.9461,0.0421,0.0118
15164,True,136,RasenBallsport Leipzig,RBL,124,Schalke 04,SCH,4,0,3.25836,0.215209,2020-10-03 16:30:00,0.9711,0.0252,0.0037
15165,True,131,Wolfsburg,WOL,121,Augsburg,AUG,0,0,1.31989,1.80757,2020-10-04 13:30:00,0.2248,0.2552,0.52
15166,True,117,Bayern Munich,BAY,122,Hertha Berlin,HER,4,3,3.99311,1.24509,2020-10-04 16:00:00,0.9187,0.0589,0.0224
15167,True,120,Hoffenheim,HOF,129,Borussia Dortmund,DOR,0,1,0.877373,1.84829,2020-10-17 13:30:00,0.1453,0.2284,0.6263
15168,True,135,Freiburg,FRE,123,Werder Bremen,WER,1,1,1.05894,1.6646,2020-10-17 13:30:00,0.2016,0.2555,0.5429
15169,True,122,Hertha Berlin,HER,133,VfB Stuttgart,STU,0,2,1.42805,1.40822,2020-10-17 13:30:00,0.3483,0.2939,0.3578
15170,True,121,Augsburg,AUG,136,RasenBallsport Leipzig,RBL,0,2,0.550472,2.39694,2020-10-17 13:30:00,0.0332,0.1148,0.852
15171,True,125,Mainz 05,MAI,119,Bayer Leverkusen,LEV,0,1,0.214962,0.454109,2020-10-17 13:30:00,0.1276,0.5568,0.3156
15172,True,262,Arminia Bielefeld,ARM,117,Bayern Munich,BAY,1,4,1.21235,3.29447,2020-10-17 16:30:00,0.0544,0.1083,0.8373
15173,True,130,Borussia M.Gladbach,BMG,131,Wolfsburg,WOL,1,1,2.11077,1.34469,2020-10-17 18:30:00,0.5864,0.2255,0.1881
15174,True,134,FC Cologne,COL,132,Eintracht Frankfurt,EIN,1,1,1.41695,1.54892,2020-10-18 13:30:00,0.3073,0.3044,0.3883
15175,True,124,Schalke 04,SCH,240,Union Berlin,UNI,1,1,0.250814,0.831403,2020-10-18 16:00:00,0.0949,0.3853,0.5198
15176,True,133,VfB Stuttgart,STU,134,FC Cologne,COL,1,1,0.722179,2.37516,2020-10-23 18:30:00,0.0508,0.1333,0.8159
15177,True,240,Union Berlin,UNI,135,Freiburg,FRE,1,1,1.28488,0.271576,2020-10-24 13:30:00,0.6991,0.2481,0.0528
15178,True,125,Mainz 05,MAI,130,Borussia M.Gladbach,BMG,2,3,1.90042,3.07629,2020-10-24 13:30:00,0.1678,0.1842,0.648
15179,True,136,RasenBallsport Leipzig,RBL,122,Hertha Berlin,HER,2,1,2.68523,0.802136,2020-10-24 13:30:00,0.8265,0.1225,0.051
15180,True,117,Bayern Munich,BAY,132,Eintracht Frankfurt,EIN,5,0,3.80823,0.429229,2020-10-24 13:30:00,0.9632,0.0304,0.0064
15181,True,129,Borussia Dortmund,DOR,124,Schalke 04,SCH,3,0,1.48384,0.236172,2020-10-24 16:30:00,0.7236,0.227,0.0494
15182,True,131,Wolfsburg,WOL,262,Arminia Bielefeld,ARM,2,1,2.77748,0.664903,2020-10-25 14:30:00,0.8572,0.1036,0.0392
15183,True,123,Werder Bremen,WER,120,Hoffenheim,HOF,1,1,0.229596,0.870978,2020-10-25 17:00:00,0.0865,0.3941,0.5194
15184,True,119,Bayer Leverkusen,LEV,121,Augsburg,AUG,3,1,2.6291,0.342366,2020-10-26 19:30:00,0.9318,0.057,0.0112
15185,True,124,Schalke 04,SCH,133,VfB Stuttgart,STU,1,1,0.726659,1.56968,2020-10-30 19:30:00,0.1176,0.2734,0.609
15186,True,134,FC Cologne,COL,117,Bayern Munich,BAY,1,2,0.681548,0.992927,2020-10-31 14:30:00,0.181,0.3682,0.4508
15187,True,121,Augsburg,AUG,125,Mainz 05,MAI,3,1,1.78716,1.01141,2020-10-31 14:30:00,0.5823,0.2615,0.1562
15188,True,262,Arminia Bielefeld,ARM,129,Borussia Dortmund,DOR,0,2,0.255813,2.75909,2020-10-31 14:30:00,0.012,0.0585,0.9295
15189,True,132,Eintracht Frankfurt,EIN,123,Werder Bremen,WER,1,1,2.49235,0.733652,2020-10-31 14:30:00,0.7994,0.1367,0.0639
15190,True,130,Borussia M.Gladbach,BMG,136,RasenBallsport Leipzig,RBL,1,0,0.615287,0.695278,2020-10-31 17:30:00,0.2783,0.4078,0.3139
15191,True,135,Freiburg,FRE,119,Bayer Leverkusen,LEV,2,4,1.18284,1.34088,2020-11-01 14:30:00,0.3133,0.3021,0.3846
15192,True,122,Hertha Berlin,HER,131,Wolfsburg,WOL,1,1,1.25246,0.397923,2020-11-01 17:00:00,0.6006,0.2877,0.1117
15193,True,120,Hoffenheim,HOF,240,Union Berlin,UNI,1,3,1.49329,3.66229,2020-11-02 19:30:00,0.0366,0.0897,0.8737
15194,True,123,Werder Bremen,WER,134,FC Cologne,COL,1,1,1.35118,0.399372,2020-11-06 19:30:00,0.6835,0.2477,0.0688
15195,True,133,VfB Stuttgart,STU,132,Eintracht Frankfurt,EIN,2,2,2.0858,3.48931,2020-11-07 14:30:00,0.1403,0.1628,0.6969
15196,True,136,RasenBallsport Leipzig,RBL,135,Freiburg,FRE,3,0,2.43212,0.577152,2020-11-07 14:30:00,0.8537,0.1115,0.0348
15197,True,240,Union Berlin,UNI,262,Arminia Bielefeld,ARM,5,0,2.25166,0.259002,2020-11-07 14:30:00,0.9102,0.0783,0.0115
15198,True,125,Mainz 05,MAI,124,Schalke 04,SCH,2,2,3.36371,1.70687,2020-11-07 14:30:00,0.7696,0.1416,0.0888
15199,True,121,Augsburg,AUG,122,Hertha Berlin,HER,0,3,0.350601,2.51682,2020-11-07 14:30:00,0.017,0.0754,0.9076
15200,True,129,Borussia Dortmund,DOR,117,Bayern Munich,BAY,2,3,2.30881,1.33621,2020-11-07 17:30:00,0.625,0.2063,0.1687
15201,True,131,Wolfsburg,WOL,120,Hoffenheim,HOF,2,1,2.65255,2.63695,2020-11-08 14:30:00,0.3995,0.2272,0.3733
15202,True,119,Bayer Leverkusen,LEV,130,Borussia M.Gladbach,BMG,4,3,1.53904,3.02085,2020-11-08 17:00:00,0.1004,0.164,0.7356
15203,True,117,Bayern Munich,BAY,123,Werder Bremen,WER,1,1,1.6736,1.63104,2020-11-21 14:30:00,0.3629,0.2812,0.3559
15204,True,130,Borussia M.Gladbach,BMG,121,Augsburg,AUG,1,1,1.70506,0.813971,2020-11-21 14:30:00,0.6089,0.2531,0.138
15205,True,120,Hoffenheim,HOF,133,VfB Stuttgart,STU,3,3,1.75486,1.45618,2020-11-21 14:30:00,0.4539,0.2669,0.2792
15206,True,124,Schalke 04,SCH,131,Wolfsburg,WOL,0,2,1.00376,2.66289,2020-11-21 14:30:00,0.0765,0.1455,0.778
15207,True,262,Arminia Bielefeld,ARM,119,Bayer Leverkusen,LEV,1,2,0,1.32693,2020-11-21 14:30:00,0,0.1552,0.8448
15208,True,132,Eintracht Frankfurt,EIN,136,RasenBallsport Leipzig,RBL,1,1,0.888746,0.911677,2020-11-21 17:30:00,0.328,0.3481,0.3239
15209,True,122,Hertha Berlin,HER,129,Borussia Dortmund,DOR,2,5,1.20761,2.83449,2020-11-21 19:30:00,0.0794,0.1518,0.7688
15210,True,135,Freiburg,FRE,125,Mainz 05,MAI,1,3,1.47979,3.20461,2020-11-22 14:30:00,0.1038,0.1454,0.7508
15211,True,134,FC Cologne,COL,240,Union Berlin,UNI,1,2,1.08472,1.89238,2020-11-22 17:00:00,0.127,0.2737,0.5993
15216,True,131,Wolfsburg,WOL,123,Werder Bremen,WER,5,3,1.53686,0.860897,2020-11-27 19:30:00,0.5387,0.2991,0.1622
15212,True,129,Borussia Dortmund,DOR,134,FC Cologne,COL,1,2,2.76041,1.59253,2020-11-28 14:30:00,0.6635,0.2145,0.122
15213,True,136,RasenBallsport Leipzig,RBL,262,Arminia Bielefeld,ARM,2,1,2.84171,1.76313,2020-11-28 14:30:00,0.6394,0.1947,0.1659
15217,True,240,Union Berlin,UNI,132,Eintracht Frankfurt,EIN,3,3,1.95856,1.33746,2020-11-28 14:30:00,0.5428,0.2573,0.1999
15219,True,121,Augsburg,AUG,135,Freiburg,FRE,1,1,0.385539,0.470106,2020-11-28 14:30:00,0.2166,0.5009,0.2825
15220,True,133,VfB Stuttgart,STU,117,Bayern Munich,BAY,1,3,1.38666,0.889035,2020-11-28 14:30:00,0.4928,0.2889,0.2183
15214,True,130,Borussia M.Gladbach,BMG,124,Schalke 04,SCH,4,1,3.15544,0.734533,2020-11-28 17:30:00,0.8946,0.0772,0.0282
15215,True,119,Bayer Leverkusen,LEV,122,Hertha Berlin,HER,0,0,1.04196,0.517533,2020-11-29 14:30:00,0.4879,0.3483,0.1638
15218,True,125,Mainz 05,MAI,120,Hoffenheim,HOF,1,1,1.78391,1.1082,2020-11-29 17:00:00,0.5538,0.254,0.1922
15225,True,122,Hertha Berlin,HER,240,Union Berlin,UNI,3,1,0.768378,0.268079,2020-12-04 19:30:00,0.4785,0.4121,0.1094
15223,True,135,Freiburg,FRE,130,Borussia M.Gladbach,BMG,2,2,4.02129,1.66853,2020-12-05 14:30:00,0.8511,0.0977,0.0512
15224,True,132,Eintracht Frankfurt,EIN,129,Borussia Dortmund,DOR,1,1,0.847822,1.1385,2020-12-05 14:30:00,0.2564,0.3202,0.4234
15227,True,134,FC Cologne,COL,131,Wolfsburg,WOL,2,2,1.08565,1.90682,2020-12-05 14:30:00,0.1704,0.2426,0.587
15229,True,262,Arminia Bielefeld,ARM,125,Mainz 05,MAI,2,1,1.18485,2.54193,2020-12-05 14:30:00,0.0728,0.1679,0.7593
15221,True,117,Bayern Munich,BAY,136,RasenBallsport Leipzig,RBL,3,3,1.00047,1.56492,2020-12-05 17:30:00,0.1942,0.2785,0.5273
15228,True,123,Werder Bremen,WER,133,VfB Stuttgart,STU,1,2,0.647875,2.13261,2020-12-06 14:30:00,0.0486,0.1356,0.8158
15226,True,124,Schalke 04,SCH,119,Bayer Leverkusen,LEV,0,3,1.22701,2.45305,2020-12-06 17:00:00,0.1194,0.2032,0.6774
15222,True,120,Hoffenheim,HOF,121,Augsburg,AUG,3,1,1.45954,0.793064,2020-12-07 19:30:00,0.5566,0.2603,0.1831
15234,True,131,Wolfsburg,WOL,132,Eintracht Frankfurt,EIN,2,1,2.81209,1.51392,2020-12-11 19:30:00,0.7103,0.1863,0.1034
15230,True,129,Borussia Dortmund,DOR,133,VfB Stuttgart,STU,1,5,0.776004,3.07677,2020-12-12 14:30:00,0.0319,0.0921,0.876
15231,True,136,RasenBallsport Leipzig,RBL,123,Werder Bremen,WER,2,0,2.40107,0.599394,2020-12-12 14:30:00,0.8372,0.1215,0.0413
15232,True,130,Borussia M.Gladbach,BMG,122,Hertha Berlin,HER,1,1,1.35982,0.36509,2020-12-12 14:30:00,0.6768,0.2456,0.0776
15235,True,135,Freiburg,FRE,262,Arminia Bielefeld,ARM,2,0,2.43027,0.238384,2020-12-12 14:30:00,0.9219,0.0646,0.0135
15237,True,125,Mainz 05,MAI,134,FC Cologne,COL,0,1,1.26169,0.838955,2020-12-12 14:30:00,0.477,0.3046,0.2184
15236,True,240,Union Berlin,UNI,117,Bayern Munich,BAY,1,1,1.08682,1.06474,2020-12-12 17:30:00,0.3508,0.3107,0.3385
15238,True,121,Augsburg,AUG,124,Schalke 04,SCH,2,2,1.25437,1.90769,2020-12-13 14:30:00,0.2174,0.253,0.5296
15233,True,119,Bayer Leverkusen,LEV,120,Hoffenheim,HOF,4,1,2.12151,1.67451,2020-12-13 17:00:00,0.4863,0.2449,0.2688
15247,True,132,Eintracht Frankfurt,EIN,130,Borussia M.Gladbach,BMG,3,3,2.12722,1.14256,2020-12-15 17:30:00,0.6424,0.2426,0.115
15239,True,122,Hertha Berlin,HER,125,Mainz 05,MAI,0,0,0.490128,0.742962,2020-12-15 19:30:00,0.1906,0.3977,0.4117
15242,True,123,Werder Bremen,WER,129,Borussia Dortmund,DOR,1,2,0.14594,3.37771,2020-12-15 19:30:00,0.0005,0.0079,0.9916
15244,True,133,VfB Stuttgart,STU,240,Union Berlin,UNI,2,2,2.18597,1.01547,2020-12-15 19:30:00,0.6958,0.1887,0.1155
15240,True,124,Schalke 04,SCH,135,Freiburg,FRE,0,2,0.376573,1.15776,2020-12-16 17:30:00,0.1025,0.2913,0.6062
15241,True,134,FC Cologne,COL,119,Bayer Leverkusen,LEV,0,4,0.251532,1.93376,2020-12-16 19:30:00,0.0248,0.1293,0.8459
15243,True,262,Arminia Bielefeld,ARM,121,Augsburg,AUG,0,1,0.702085,0.370523,2020-12-16 19:30:00,0.3951,0.4306,0.1743
15245,True,117,Bayern Munich,BAY,131,Wolfsburg,WOL,2,1,1.26746,1.10816,2020-12-16 19:30:00,0.4013,0.2862,0.3125
15246,True,120,Hoffenheim,HOF,136,RasenBallsport Leipzig,RBL,0,1,0.752599,0.476324,2020-12-16 19:30:00,0.3895,0.4235,0.187
15253,True,240,Union Berlin,UNI,129,Borussia Dortmund,DOR,2,1,1.38214,1.1837,2020-12-18 19:30:00,0.4271,0.276,0.2969
15248,True,136,RasenBallsport Leipzig,RBL,134,FC Cologne,COL,0,0,1.57839,0.205395,2020-12-19 14:30:00,0.7594,0.204,0.0366
15249,True,130,Borussia M.Gladbach,BMG,120,Hoffenheim,HOF,1,2,2.12823,2.28754,2020-12-19 14:30:00,0.3429,0.2584,0.3987
15254,True,124,Schalke 04,SCH,262,Arminia Bielefeld,ARM,0,1,0.338524,0.89989,2020-12-19 14:30:00,0.1236,0.3842,0.4922
15255,True,125,Mainz 05,MAI,123,Werder Bremen,WER,0,1,0.388426,1.30319,2020-12-19 14:30:00,0.0852,0.2668,0.648
15256,True,121,Augsburg,AUG,132,Eintracht Frankfurt,EIN,0,2,1.44889,2.37301,2020-12-19 14:30:00,0.1993,0.2021,0.5986
15250,True,119,Bayer Leverkusen,LEV,117,Bayern Munich,BAY,1,2,0.307742,1.41401,2020-12-19 17:30:00,0.0682,0.245,0.6868
15252,True,135,Freiburg,FRE,122,Hertha Berlin,HER,4,1,2.96729,1.03828,2020-12-20 14:30:00,0.8405,0.1142,0.0453
15251,True,131,Wolfsburg,WOL,133,VfB Stuttgart,STU,1,0,1.67526,1.10934,2020-12-20 17:00:00,0.5048,0.2689,0.2263
15259,True,120,Hoffenheim,HOF,135,Freiburg,FRE,1,3,1.14476,2.08,2021-01-02 14:30:00,0.1482,0.2127,0.6391
15260,True,132,Eintracht Frankfurt,EIN,119,Bayer Leverkusen,LEV,2,1,1.34155,0.752325,2021-01-02 14:30:00,0.5195,0.294,0.1865
15262,True,134,FC Cologne,COL,121,Augsburg,AUG,0,1,0.454651,1.23997,2021-01-02 14:30:00,0.1085,0.2806,0.6109
15263,True,123,Werder Bremen,WER,240,Union Berlin,UNI,0,2,1.0178,1.30377,2021-01-02 14:30:00,0.2471,0.3237,0.4292
15264,True,262,Arminia Bielefeld,ARM,130,Borussia M.Gladbach,BMG,0,1,0.707828,1.88594,2021-01-02 14:30:00,0.0992,0.2196,0.6812
15261,True,122,Hertha Berlin,HER,124,Schalke 04,SCH,3,0,2.06576,0.717925,2021-01-02 17:30:00,0.727,0.1834,0.0896
15265,True,133,VfB Stuttgart,STU,136,RasenBallsport Leipzig,RBL,0,1,0.891246,2.64018,2021-01-02 19:30:00,0.063,0.1388,0.7982
15258,True,129,Borussia Dortmund,DOR,131,Wolfsburg,WOL,2,0,2.00235,1.21991,2021-01-03 14:30:00,0.5713,0.2221,0.2066
15257,True,117,Bayern Munich,BAY,125,Mainz 05,MAI,5,2,4.11014,1.1937,2021-01-03 17:00:00,0.9227,0.0576,0.0197
15267,True,130,Borussia M.Gladbach,BMG,117,Bayern Munich,BAY,3,2,0.96923,1.32717,2021-01-08 19:30:00,0.2319,0.3104,0.4577
15268,True,119,Bayer Leverkusen,LEV,123,Werder Bremen,WER,1,1,0.588228,0.481943,2021-01-09 14:30:00,0.2914,0.4482,0.2604
15269,True,135,Freiburg,FRE,134,FC Cologne,COL,5,0,2.91627,0.139728,2021-01-09 14:30:00,0.9642,0.032,0.0038
15270,True,240,Union Berlin,UNI,131,Wolfsburg,WOL,2,2,1.00289,1.89061,2021-01-09 14:30:00,0.144,0.2291,0.6269
15271,True,124,Schalke 04,SCH,120,Hoffenheim,HOF,4,0,2.13307,1.84328,2021-01-09 14:30:00,0.4408,0.2461,0.3131
15272,True,125,Mainz 05,MAI,132,Eintracht Frankfurt,EIN,0,2,1.10303,2.44043,2021-01-09 14:30:00,0.0861,0.1749,0.739
15266,True,136,RasenBallsport Leipzig,RBL,129,Borussia Dortmund,DOR,1,3,1.59439,2.57475,2021-01-09 17:30:00,0.1459,0.2324,0.6217
15273,True,121,Augsburg,AUG,133,VfB Stuttgart,STU,1,4,0.97454,4.01214,2021-01-10 14:30:00,0.0161,0.0541,0.9298
15274,True,262,Arminia Bielefeld,ARM,122,Hertha Berlin,HER,1,0,0.623296,0.603143,2021-01-10 17:00:00,0.2926,0.4168,0.2906
15280,True,240,Union Berlin,UNI,119,Bayer Leverkusen,LEV,1,0,1.21832,0.794473,2021-01-15 19:30:00,0.476,0.3058,0.2182
15276,True,129,Borussia Dortmund,DOR,125,Mainz 05,MAI,1,1,1.89801,0.536442,2021-01-16 14:30:00,0.7478,0.1845,0.0677
15277,True,120,Hoffenheim,HOF,262,Arminia Bielefeld,ARM,0,0,0.655307,0.596397,2021-01-16 14:30:00,0.3151,0.4065,0.2784
15278,True,131,Wolfsburg,WOL,136,RasenBallsport Leipzig,RBL,2,2,0.806904,2.41624,2021-01-16 14:30:00,0.0412,0.1346,0.8242
15281,True,134,FC Cologne,COL,122,Hertha Berlin,HER,0,0,0.336553,0.419961,2021-01-16 14:30:00,0.209,0.5318,0.2592
15282,True,123,Werder Bremen,WER,121,Augsburg,AUG,2,0,1.20083,0.943511,2021-01-16 14:30:00,0.4078,0.346,0.2462
15283,True,133,VfB Stuttgart,STU,130,Borussia M.Gladbach,BMG,2,2,1.63795,1.43375,2021-01-16 17:30:00,0.4003,0.3085,0.2912
15275,True,117,Bayern Munich,BAY,135,Freiburg,FRE,2,1,3.01697,0.76215,2021-01-17 14:30:00,0.88,0.0884,0.0316
15279,True,132,Eintracht Frankfurt,EIN,124,Schalke 04,SCH,3,1,1.97864,0.135505,2021-01-17 17:00:00,0.8685,0.1175,0.014
15285,True,130,Borussia M.Gladbach,BMG,123,Werder Bremen,WER,1,0,0.645527,0.813286,2021-01-19 17:30:00,0.2603,0.3651,0.3746
15286,True,119,Bayer Leverkusen,LEV,129,Borussia Dortmund,DOR,2,1,1.82076,1.25761,2021-01-19 19:30:00,0.5145,0.2468,0.2387
15288,True,122,Hertha Berlin,HER,120,Hoffenheim,HOF,0,3,1.33502,1.07527,2021-01-19 19:30:00,0.4239,0.3233,0.2528
15290,True,125,Mainz 05,MAI,131,Wolfsburg,WOL,0,2,0.372223,0.989418,2021-01-19 19:30:00,0.1217,0.3366,0.5417
15289,True,124,Schalke 04,SCH,134,FC Cologne,COL,1,2,1.14009,1.7479,2021-01-20 17:30:00,0.2103,0.246,0.5437
15284,True,136,RasenBallsport Leipzig,RBL,240,Union Berlin,UNI,1,0,1.34987,0.121799,2021-01-20 19:30:00,0.7397,0.2334,0.0269
15287,True,135,Freiburg,FRE,132,Eintracht Frankfurt,EIN,2,2,0.850102,1.45197,2021-01-20 19:30:00,0.2033,0.2824,0.5143
15291,True,121,Augsburg,AUG,117,Bayern Munich,BAY,0,1,1.21994,1.98194,2021-01-20 19:30:00,0.1648,0.2651,0.5701
15292,True,262,Arminia Bielefeld,ARM,133,VfB Stuttgart,STU,3,0,1.8577,1.32249,2021-01-20 19:30:00,0.5074,0.2608,0.2318
15293,True,130,Borussia M.Gladbach,BMG,129,Borussia Dortmund,DOR,4,2,2.33235,1.93273,2021-01-22 19:30:00,0.4798,0.25,0.2702
15294,True,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,0,1,0.572384,1.0586,2021-01-23 14:30:00,0.1815,0.3276,0.4909
15296,True,135,Freiburg,FRE,133,VfB Stuttgart,STU,2,1,1.53443,3.02675,2021-01-23 14:30:00,0.1148,0.1607,0.7245
15299,True,125,Mainz 05,MAI,136,RasenBallsport Leipzig,RBL,3,2,1.97152,1.86151,2021-01-23 14:30:00,0.3959,0.2838,0.3203
15300,True,121,Augsburg,AUG,240,Union Berlin,UNI,2,1,0.94986,1.62585,2021-01-23 14:30:00,0.1331,0.3049,0.562
15301,True,262,Arminia Bielefeld,ARM,132,Eintracht Frankfurt,EIN,1,5,0.328715,2.56406,2021-01-23 14:30:00,0.019,0.0821,0.8989
15297,True,122,Hertha Berlin,HER,123,Werder Bremen,WER,1,4,1.99787,1.39323,2021-01-23 17:30:00,0.5154,0.2841,0.2005
15298,True,124,Schalke 04,SCH,117,Bayern Munich,BAY,0,4,0.937959,3.12798,2021-01-24 14:30:00,0.0513,0.1147,0.834
15295,True,120,Hoffenheim,HOF,134,FC Cologne,COL,3,0,2.66263,2.28505,2021-01-24 17:00:00,0.4701,0.2494,0.2805
15310,True,133,VfB Stuttgart,STU,125,Mainz 05,MAI,2,0,1.02742,0.298779,2021-01-29 18:30:00,0.5807,0.3189,0.1004
15302,True,117,Bayern Munich,BAY,120,Hoffenheim,HOF,4,1,1.94572,1.87397,2021-01-30 14:30:00,0.3946,0.2534,0.352
15303,True,129,Borussia Dortmund,DOR,121,Augsburg,AUG,3,1,1.92275,0.305739,2021-01-30 14:30:00,0.8494,0.1249,0.0257
15306,True,132,Eintracht Frankfurt,EIN,122,Hertha Berlin,HER,3,1,1.78331,0.381451,2021-01-30 14:30:00,0.7916,0.1608,0.0476
15307,True,240,Union Berlin,UNI,130,Borussia M.Gladbach,BMG,1,1,0.691595,0.580509,2021-01-30 14:30:00,0.3375,0.4055,0.257
15309,True,123,Werder Bremen,WER,124,Schalke 04,SCH,1,1,0.64374,0.467918,2021-01-30 14:30:00,0.3346,0.4375,0.2279
15304,True,136,RasenBallsport Leipzig,RBL,119,Bayer Leverkusen,LEV,1,0,1.68828,0.905761,2021-01-30 17:30:00,0.5879,0.2639,0.1482
15308,True,134,FC Cologne,COL,262,Arminia Bielefeld,ARM,3,1,1.50709,0.949382,2021-01-31 14:30:00,0.5075,0.2888,0.2037
15305,True,131,Wolfsburg,WOL,135,Freiburg,FRE,3,0,2.00557,0.684054,2021-01-31 17:00:00,0.7449,0.1724,0.0827
15315,True,122,Hertha Berlin,HER,117,Bayern Munich,BAY,0,1,1.24698,1.8015,2021-02-05 19:30:00,0.2245,0.2674,0.5081
15312,True,119,Bayer Leverkusen,LEV,133,VfB Stuttgart,STU,5,2,4.60657,1.30625,2021-02-06 14:30:00,0.9331,0.046,0.0209
15314,True,135,Freiburg,FRE,129,Borussia Dortmund,DOR,2,1,0.167725,1.28601,2021-02-06 14:30:00,0.036,0.2359,0.7281
15316,True,124,Schalke 04,SCH,136,RasenBallsport Leipzig,RBL,0,3,0.125218,3.10182,2021-02-06 14:30:00,0.0038,0.035,0.9612
15317,True,125,Mainz 05,MAI,240,Union Berlin,UNI,1,0,2.20728,0.937962,2021-02-06 14:30:00,0.7295,0.1786,0.0919
15318,True,121,Augsburg,AUG,131,Wolfsburg,WOL,0,2,0.384821,2.19806,2021-02-06 14:30:00,0.0367,0.1237,0.8396
15311,True,130,Borussia M.Gladbach,BMG,134,FC Cologne,COL,1,2,0.42778,0.816611,2021-02-06 17:30:00,0.1715,0.3822,0.4463
15313,True,120,Hoffenheim,HOF,132,Eintracht Frankfurt,EIN,1,3,0.637718,1.26357,2021-02-07 14:30:00,0.151,0.3038,0.5452
15322,True,136,RasenBallsport Leipzig,RBL,121,Augsburg,AUG,2,1,2.26243,0.938388,2021-02-12 19:30:00,0.747,0.1973,0.0557
15321,True,129,Borussia Dortmund,DOR,120,Hoffenheim,HOF,2,2,1.19058,2.19249,2021-02-13 14:30:00,0.1638,0.2156,0.6206
15323,True,119,Bayer Leverkusen,LEV,125,Mainz 05,MAI,2,2,1.75183,2.27515,2021-02-13 14:30:00,0.2586,0.2413,0.5001
