id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
449602,7,SavedShot,0.8809999847412109,0.47900001525878905,0.10184735804796219,Leonardo Pavoletti,h,1104,OpenPlay,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,João Pedro,Pass
449603,14,SavedShot,0.9369999694824219,0.6040000152587891,0.036358557641506195,Leonardo Pavoletti,h,1104,OpenPlay,2021,Head,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Dalbert,Pass
449605,32,BlockedShot,0.765,0.5929999923706055,0.016117652878165245,Nahitan Nández,h,7953,SetPiece,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,,None
449608,41,BlockedShot,0.7140000152587891,0.5270000076293946,0.01603076234459877,João Pedro,h,1592,OpenPlay,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Andrea Carboni,Pass
449611,61,BlockedShot,0.8730000305175781,0.5320000076293945,0.013302651233971119,Diego Godín,h,2264,FromCorner,2021,Head,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Razvan Marin,Aerial
449601,3,Goal,0.850999984741211,0.545,0.09689277410507202,Jean-Victor Makengo,a,3536,OpenPlay,2021,LeftFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Iyenoma Destiny Udogie,Pass
449604,23,BlockedShot,0.740999984741211,0.625999984741211,0.042968545109033585,Jean-Victor Makengo,a,3536,OpenPlay,2021,LeftFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Iyenoma Destiny Udogie,BallRecovery
449606,37,SavedShot,0.865999984741211,0.6940000152587891,0.029798472300171852,Walace,a,5226,FromCorner,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,,None
449607,39,MissedShots,0.8159999847412109,0.33,0.026935750618577003,Bram Nuytinck,a,6206,SetPiece,2021,LeftFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Gerard Deulofeu,Pass
449609,44,Goal,0.77,0.31,0.053864121437072754,Gerard Deulofeu,a,591,DirectFreekick,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,,Standard
449610,49,Goal,0.7759999847412109,0.3729999923706055,0.02327687293291092,Nahuel Molina,a,8963,OpenPlay,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,,None
449612,66,MissedShots,0.6980000305175781,0.49599998474121093,0.016125628724694252,Walace,a,5226,SetPiece,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Gerard Deulofeu,Pass
449613,68,Goal,0.8830000305175781,0.76,0.02425977773964405,Gerard Deulofeu,a,591,FromCorner,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Jean-Victor Makengo,Pass
449614,85,MissedShots,0.8769999694824219,0.705999984741211,0.07157774269580841,Ignacio Pussetto,a,6997,OpenPlay,2021,LeftFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Brandon Soppy,Chipped
449615,89,MissedShots,0.9519999694824218,0.325,0.13600172102451324,Brandon Soppy,a,8639,OpenPlay,2021,RightFoot,16928,Cagliari,Udinese,0,4,2021-12-18 19:45:00,Mato Jajalo,Throughball
