id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
258698,8,BlockedShot,0.855999984741211,0.6509999847412109,0.06382302194833755,Franco Vázquez,h,1836,OpenPlay,2018,LeftFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,André Silva,Pass
258699,9,MissedShots,0.8680000305175781,0.5979999923706054,0.008524675853550434,André Silva,h,6170,SetPiece,2018,Head,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,Éver Banega,Aerial
258700,14,MissedShots,0.845,0.29100000381469726,0.031035879626870155,Jesús Navas,h,616,OpenPlay,2018,LeftFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,Wissam Ben Yedder,Pass
258702,30,BlockedShot,0.7930000305175782,0.6880000305175781,0.07543962448835373,Éver Banega,h,1520,DirectFreekick,2018,RightFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,,Standard
258703,31,MissedShots,0.7419999694824219,0.28299999237060547,0.009608838707208633,Jesús Navas,h,616,SetPiece,2018,RightFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,,None
258706,44,SavedShot,0.8290000152587891,0.24600000381469728,0.022644221782684326,Jesús Navas,h,616,OpenPlay,2018,RightFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,André Silva,BallTouch
258707,52,MissedShots,0.9230000305175782,0.36900001525878906,0.02438492700457573,Wissam Ben Yedder,h,3210,FromCorner,2018,Head,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,Éver Banega,Cross
258709,56,MissedShots,0.7190000152587891,0.48900001525878906,0.021916206926107407,Éver Banega,h,1520,OpenPlay,2018,RightFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,Daniel Carriço,Pass
258710,60,SavedShot,0.9630000305175781,0.40200000762939453,0.44219234585762024,Wissam Ben Yedder,h,3210,SetPiece,2018,RightFoot,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,,None
258712,62,MissedShots,0.9130000305175782,0.3820000076293945,0.03183082863688469,Jesús Navas,h,616,OpenPlay,2018,Head,10048,Sevilla,SD Huesca,2,1,2018-10-28 18:45:00,Pablo Sarabia,Cross
