id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
406459,8,MissedShots,0.8859999847412109,0.8269999694824218,0.06238188594579697,Morales,h,2186,DirectFreekick,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,Standard
406460,21,MissedShots,0.7269999694824218,0.5379999923706055,0.012933897785842419,Morales,h,2186,FromCorner,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,Aerial
406461,23,SavedShot,0.8580000305175781,0.37900001525878907,0.026098312810063362,Son,h,8775,OpenPlay,2020,LeftFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,Aerial
406462,33,Goal,0.885,0.5,0.7432776093482971,Roger,h,2566,Penalty,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,Standard
406472,74,MissedShots,0.9290000152587891,0.4179999923706055,0.08460723608732224,Roger,h,2566,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Son,Cross
406474,77,BlockedShot,0.8230000305175781,0.68,0.0245222095400095,Jorge De Frutos,h,8107,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Son,Chipped
406475,77,MissedShots,0.7040000152587891,0.5379999923706055,0.011298377066850662,Rubén Rochina,h,2079,OpenPlay,2020,LeftFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,Rebound
406476,79,SavedShot,0.85,0.29200000762939454,0.05915852263569832,Jorge De Frutos,h,8107,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Roger,BallRecovery
406477,80,MissedShots,0.889000015258789,0.5479999923706055,0.018432170152664185,Mickaël Malsa,h,8907,FromCorner,2020,Head,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Son,Aerial
406479,87,SavedShot,0.7219999694824218,0.509000015258789,0.016844863072037697,Rubén Rochina,h,2079,OpenPlay,2020,LeftFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Mickaël Malsa,Pass
406463,34,SavedShot,0.9619999694824218,0.605999984741211,0.22261932492256165,Iñaki Williams,a,2399,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Raúl García,Chipped
406464,41,BlockedShot,0.9819999694824219,0.5990000152587891,0.015294848941266537,Iñaki Williams,a,2399,FromCorner,2020,Head,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Raúl García,Aerial
406465,43,MissedShots,0.785,0.425,0.030136654153466225,Unai Vencedor,a,8329,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Raúl García,Pass
406466,45,SavedShot,0.875,0.34,0.061274927109479904,Alex Berenguer,a,5091,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Ander Capa,Pass
406467,55,Goal,0.885,0.5,0.7432776093482971,Raúl García,a,2400,Penalty,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,Standard
406468,67,BlockedShot,0.8480000305175781,0.3340000152587891,0.04175206646323204,Raúl García,a,2400,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Mikel Vesga,BallRecovery
406469,67,MissedShots,0.9580000305175781,0.5970000076293945,0.39772966504096985,Unai Núñez,a,6149,FromCorner,2020,LeftFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Ander Capa,Pass
406470,72,MissedShots,0.909000015258789,0.509000015258789,0.39841416478157043,Iñaki Williams,a,2399,OpenPlay,2020,Head,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,,None
406471,74,SavedShot,0.759000015258789,0.5220000076293946,0.03218087553977966,Iñigo Martínez,a,2484,FromCorner,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Mikel Vesga,Pass
406473,76,SavedShot,0.8809999847412109,0.5129999923706055,0.03080437332391739,Asier Villalibre,a,5173,OpenPlay,2020,Head,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Íñigo Lekue,Aerial
406478,84,MissedShots,0.7669999694824219,0.675,0.023373153060674667,Asier Villalibre,a,5173,OpenPlay,2020,RightFoot,15024,Levante,Athletic Club,1,1,2021-02-26 20:00:00,Iñigo Martínez,Pass
