id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
407234,18,BlockedShot,0.7069999694824218,0.27899999618530275,0.014028099365532398,Enzo Le Fée,h,8651,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Julien Laporte,Pass
407236,26,MissedShots,0.7230000305175781,0.5779999923706055,0.017549319192767143,Enzo Le Fée,h,8651,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Quentin Boisgard,Pass
407237,30,SavedShot,0.730999984741211,0.7559999847412109,0.03279223293066025,Enzo Le Fée,h,8651,DirectFreekick,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,Standard
407238,32,MissedShots,0.705,0.34900001525878904,0.013286090455949306,Andrew Gravillon,h,4896,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Julien Laporte,Pass
407239,35,BlockedShot,0.8730000305175781,0.40200000762939453,0.06593362987041473,Enzo Le Fée,h,8651,OpenPlay,2020,LeftFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Terem Igobor Moffi,BallTouch
407242,37,MissedShots,0.875,0.29200000762939454,0.043422967195510864,Houboulang Mendes,h,8649,OpenPlay,2020,LeftFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Enzo Le Fée,Pass
407245,50,MissedShots,0.6969999694824218,0.34299999237060547,0.0132663669064641,Enzo Le Fée,h,8651,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Vincent Le Goff,Pass
407246,56,MissedShots,0.845999984741211,0.8030000305175782,0.05552534759044647,Quentin Boisgard,h,6061,DirectFreekick,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,Standard
407247,65,Goal,0.7319999694824219,0.5509999847412109,0.053894780576229095,Armand Lauriente,h,6697,DirectFreekick,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,Standard
407249,78,BlockedShot,0.8430000305175781,0.48200000762939454,0.031254809349775314,Laurent Abergel,h,4882,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,Aerial
407251,85,Goal,0.965,0.5790000152587891,0.5176740288734436,Armand Lauriente,h,6697,OpenPlay,2020,LeftFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,None
407232,13,Goal,0.960999984741211,0.47200000762939454,0.4934350848197937,Harold Moukoudi,a,7750,FromCorner,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Arnaud Nordin,Cross
407233,16,MissedShots,0.745,0.46099998474121096,0.027916790917515755,Mahdi Camara,a,6452,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,None
407235,19,MissedShots,0.8519999694824218,0.5209999847412109,0.029586168006062508,Anthony Modeste,a,137,OpenPlay,2020,Head,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Mathieu Debuchy,Cross
407240,35,SavedShot,0.7430000305175781,0.6120000076293945,0.022480836138129234,Yvan Neyou,a,8689,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,None
407241,36,MissedShots,0.93,0.5370000076293945,0.11338850855827332,Anthony Modeste,a,137,FromCorner,2020,Head,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Arnaud Nordin,Cross
407243,43,MissedShots,0.779000015258789,0.605999984741211,0.04020640254020691,Zaydou Youssef,a,5773,OpenPlay,2020,LeftFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,None
407244,48,MissedShots,0.9419999694824219,0.5179999923706055,0.18180842697620392,Pape Abou Cissé,a,9315,SetPiece,2020,OtherBodyPart,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Arnaud Nordin,Cross
407248,66,MissedShots,0.865999984741211,0.4759999847412109,0.04343860596418381,Charles Nathan Abi,a,7316,SetPiece,2020,Head,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,Miguel Trauco,Chipped
407250,81,MissedShots,0.875999984741211,0.37900001525878907,0.06643307209014893,Arnaud Nordin,a,5684,OpenPlay,2020,RightFoot,16020,Lorient,Saint-Etienne,2,1,2021-02-28 14:00:00,,None
