id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
68281,6,SavedShot,0.8969999694824219,0.2929999923706055,0.03851214051246643,Lossemy Karaboue,h,3434,OpenPlay,2015,LeftFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Matthieu Saunier,Pass
68282,7,SavedShot,0.8590000152587891,0.4640000152587891,0.09846058487892151,Stéphane Darbion,h,3438,OpenPlay,2015,LeftFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Corentin Jean,Pass
68283,12,MissedShots,0.915,0.6780000305175782,0.056896064430475235,Corentin Jean,h,3445,OpenPlay,2015,LeftFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Jessy Pi,Chipped
68284,12,MissedShots,0.7609999847412109,0.6229999923706054,0.022045016288757324,Fabien Camus,h,3441,OpenPlay,2015,LeftFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Lossemy Karaboue,Pass
68287,24,BlockedShot,0.7730000305175782,0.4759999847412109,0.03274092823266983,Benjamin Nivet,h,3583,OpenPlay,2015,RightFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Corentin Jean,Pass
68288,24,MissedShots,0.9469999694824218,0.6179999923706054,0.013345524668693542,Chris Mavinga,h,3582,FromCorner,2015,Head,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Stéphane Darbion,Aerial
68292,33,BlockedShot,0.8630000305175781,0.4640000152587891,0.08333587646484375,Benjamin Nivet,h,3583,OpenPlay,2015,RightFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Stéphane Darbion,Pass
68293,40,OwnGoal,0.022999999523162843,0.54,0,Chris Mavinga,h,3582,FromCorner,2015,OtherBodyPart,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,,CornerAwarded
68295,44,ShotOnPost,0.7980000305175782,0.7030000305175781,0.022201379761099815,Fabien Camus,h,3441,OpenPlay,2015,RightFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Benjamin Nivet,Pass
68297,54,BlockedShot,0.8219999694824218,0.3559999847412109,0.037521518766880035,Benjamin Nivet,h,3583,OpenPlay,2015,LeftFoot,2222,Troyes,Bordeaux,2,4,2016-04-30 21:00:00,Lossemy Karaboue,Pass
