Dátum,Meccs-ID,Hazai-Csapat,Hazai-Gól,Vendég-Gól,Vendég csapat
2021-12-28 15:00:00,16569,(H) Watford,1,4,(V) West Ham,1.0143,2.84084,9.941,9.663,8.858,9.916,9.551,9.061,10.075,10.098,9.674
2022-01-01 15:00:00,16585,(H) Watford,0,1,(V) Tottenham,0.303514,1.93752,11.056,8.858,9.032,11.764,9.061,9.203,9.163,9.674,9.580
2022-01-15 15:00:00,16591,(H) Newcastle United,1,1,(V) Watford,1.49623,1.03855,9.498,9.032,9.273,9.310,9.203,9.469,10.006,9.580,9.697
2022-01-21 20:00:00,16605,(H) Watford,0,3,(V) Norwich,1.30606,0.925212,8.778,9.273,8.274,8.972,9.469,9.315,9.766,9.697,8.744
2022-02-05 18:00:00,16539,(H) Burnley,0,0,(V) Watford,0.933965,0.765905,10.120,8.274,8.861,9.900,9.315,9.628,10.502,8.744,9.266
2022-02-08 19:45:00,16610,(H) West Ham,1,0,(V) Watford,0.335474,0.905143,9.978,8.861,9.015,9.939,9.628,9.688,10.090,9.266,9.489
2022-02-12 15:00:00,16625,(H) Watford,0,2,(V) Brighton,0.532979,1.80456,10.755,9.015,8.825,10.504,9.688,9.449,10.239,9.489,9.369
2022-02-19 15:00:00,16627,(H) Aston Villa,0,1,(V) Watford,1.82051,1.0267,9.845,8.825,9.455,9.809,9.449,9.862,10.032,9.369,9.711
2022-02-23 19:30:00,16553,(H) Watford,1,4,(V) Crystal Palace,1.71917,0.818403,10.058,9.455,8.731,10.193,9.862,10.045,9.875,9.711,8.652
2022-02-26 15:00:00,16643,(H) Manchester United,0,0,(V) Watford,0.437185,2.41457,11.175,8.731,9.467,11.139,10.045,9.949,10.127,8.652,9.640
,
Utolsó 10 meccsen szerzett góljai:,4:10,Utolsó 10 meccsen kapott góljai:,16:10
Meccsenkénti átlag szerzett gólok:,0.4,Meccsenkénti átlag kapott gólok:,1.6
,
2021-10-30 14:00:00,16474,Watford,0,1,Southampton
2020-06-28 15:30:00,11961,Watford,1,3,Southampton
2019-11-30 17:30:00,11778,Southampton,2,1,Watford
2019-04-23 19:45:00,9499,Watford,1,1,Southampton
2018-11-10 15:00:00,9308,Southampton,1,1,Watford
